hanzi,tl,frequency,poj,tl_num,poj_num
虸,tsú,50,chú,tsu2,chu2
蚌,pǎng,50,pǎng,pang6,pang6
蚥,hú,50,hú,hu2,hu2
蚥,hū,50,hū,hu7,hu7
蚥,hǔ,50,hǔ,hu6,hu6
蚵,iô,50,iô,io5,io5
蚷,kīr,50,kīr,kir7,kir7
蚷,kū,50,kū,ku7,ku7
蚷,kǐr,50,kǐr,kir6,kir6
蛗,hū,50,hū,hu7,hu7
蛗,hǔ,50,hǔ,hu6,hu6
蜀,tsi̍k,50,che̍k,tsik8,chek8
蜀,tsi̍t,50,chi̍t,tsit8,chit8
蜃,sǐn,50,sǐn,sin6,sin6
蜄,sīn,50,sīn,sin7,sin7
蜄,sǐn,50,sǐn,sin6,sin6
蜌,pě,50,pě,pe6,pe6
蜍,sîr,50,sîr,sir5,sir5
蜍,tsîr,50,chîr,tsir5,chir5
蜑,tǎn,50,tǎn,tan6,tan6
蜛,kir,50,kir,kir1,kir1
蜛,ku,50,ku,ku1,ku1
蜠,kūn,50,kūn,kun7,kun7
蜠,kǔn,50,kǔn,kun6,kun6
蜤,sir,50,sir,sir1,sir1
蜤,su,50,su,su1,su1
蜭,hām,50,hām,ham7,ham7
蜭,hǎm,50,hǎm,ham6,ham6
蜯,pāng,50,pāng,pang7,pang7
蜯,pǎng,50,pǎng,pang6,pang6
蝌,khe,50,khe,khe1,khe1
蝌,kher,50,kher,kher1,kher1
蝑,sir,50,sir,sir1,sir1
蝑,su,50,su,su1,su1
蝜,hū,50,hū,hu7,hu7
蝜,hǔ,50,hǔ,hu6,hu6
蝫,tsir,50,chir,tsir1,chir1
螄,sir,50,sir,sir1,sir1
螔,sir,50,sir,sir1,sir1
螔,su,50,su,su1,su1
螔,î,50,î,i5,i5
螶,kîr,50,kîr,kir5,kir5
螶,kû,50,kû,ku5,ku5
螹,tsiām,50,chiām,tsiam7,chiam7
螹,tsiǎm,50,chiǎm,tsiam6,chiam6
蟎,buán,50,boán,buan2,boan2
蟎,muâ,50,môa,mua5,moa5
蟓,siōng,50,siōng,siong7,siong7
蟓,siǒng,50,siǒng,siong6,siong6
蟖,sir,50,sir,sir1,sir1
蟖,su,50,su,su1,su1
蟝,kîr,50,kîr,kir5,kir5
蟝,kû,50,kû,ku5,ku5
蟴,sir,50,sir,sir1,sir1
蟴,su,50,su,su1,su1
蟹,herē,50,hēre,here7,here7
蟹,herě,50,hěre,here6,here6
蟹,hǎi,50,hǎi,hai6,hai6
蟺,siǎn,50,siǎn,sian6,sian6
蠀,tshir,50,chhir,tshir1,chhir1
蠀,tshu,50,chhu,tshu1,chhu1
蠐,tshê,50,chhê,tshe5,chhe5
蠐,tshêr,50,chhêr,tsher5,chher5
蠩,tsir,50,chir,tsir1,chir1
蠩,tsu,50,chu,tsu1,chu1
蠶,tshirînn,50,chhîriⁿ,tshirinn5,chhirinn5
蠶,tshuînn,50,chhûiⁿ,tshuinn5,chhuinn5
蠶,tshâinn,50,chhâiⁿ,tshainn5,chhainn5
蠶,tshîng,50,chhêng,tshing5,chheng5
衟,tō,50,tō,to7,to7
衟,tōo,50,tō͘,too7,too7
衟,tǒ,50,tǒ,to6,to6
衟,tǒo,50,tǒ͘,too6,too6
衤,i,50,i,i1,i1
衶,tiōng,50,tiōng,tiong7,tiong7
衶,tiǒng,50,tiǒng,tiong6,tiong6
袌,phō,50,phō,pho7,pho7
袌,phǒ,50,phǒ,pho6,pho6
袒,tān,50,tān,tan7,tan7
袒,tǎn,50,tǎn,tan6,tan6
袓,tsīr,50,chīr,tsir7,chir7
袓,tsǐr,50,chǐr,tsir6,chir6
袪,khir,50,khir,khir1,khir1
被,phěr,50,phěr,pher6,pher6
被,phī,50,phī,phi7,phi7
被,phǐ,50,phǐ,phi6,phi6
被,pǐ,50,pǐ,pi6,pi6
袽,jîr,50,jîr,jir5,jir5
袽,lîr,50,lîr,lir5,lir5
袽,lû,50,lû,lu5,lu5
裋,sǔ,50,sǔ,su6,su6
裝,tshuang,50,chhoang,tshuang1,chhoang1
裡,lér,50,lér,ler2,ler2
裡,lín,50,lín,lin2,lin2
裡,ní,50,ní,ni2,ni2
裡,nńg,50,nńg,nng2,nng2
裾,kir,50,kir,kir1,kir1
褆,sǐ,50,sǐ,si6,si6
褆,thê,50,thê,the5,the5
褙,pèr,50,pèr,per3,per3
褚,thír,50,thír,thir2,thir2
褲,khiò,50,khiò,khio3,khio3
襂,serm,50,serm,serm1,serm1
襂,sim,50,sim,sim1,sim1
襇,kirínn,50,kíriⁿ,kirinn2,kirinn2
襇,kuínn,50,kúiⁿ,kuinn2,kuinn2
襈,tsuān,50,choān,tsuan7,choan7
襈,tsuǎn,50,choǎn,tsuan6,choan6
襐,siōng,50,siōng,siong7,siong7
襐,siǒng,50,siǒng,siong6,siong6
襞,phué,50,phóe,phue2,phoe2
襳,serm,50,serm,serm1,serm1
襳,sim,50,sim,sim1,sim1
西,sie,50,sie,sie1,sie1
覀,hà,50,hà,ha3,ha3
覗,sir,50,sir,sir1,sir1
覷,tshìr,50,chhìr,tshir3,chhir3
觔,kirn,50,kirn,kirn1,kirn1
觛,tān,50,tān,tan7,tan7
觛,tǎn,50,tǎn,tan6,tan6
觜,tsir,50,chir,tsir1,chir1
觜,tsu,50,chu,tsu1,chu1
觟,huā,50,hōa,hua7,hoa7
觟,huǎ,50,hǒa,hua6,hoa6
解,hāi,50,hāi,hai7,hai7
解,hǎi,50,hǎi,hai6,hai6
解,kerè,50,kère,kere3,kere3
解,keré,50,kére,kere2,kere2
解,kài,50,kài,kai3,kai3
觨,hūn,50,hūn,hun7,hun7
觨,hǔn,50,hǔn,hun6,hun6
訁,giân,50,giân,gian5,gian5
訁,gân,50,gân,gan5,gan5
訔,gîrn,50,gîrn,girn5,girn5
訔,gûn,50,gûn,gun5,gun5
訢,herm,50,herm,herm1,herm1
許,khió,50,khió,khio2,khio2
訶,ho,50,ho,ho1,ho1
訶,hoo,50,ho͘,hoo1,hoo1
訾,tshír,50,chhír,tshir2,chhir2
訾,tsir,50,chir,tsir1,chir1
訾,tsu,50,chu,tsu1,chu1
訾,tsír,50,chír,tsir2,chir2
訾,tsú,50,chú,tsu2,chu2
訿,tshír,50,chhír,tshir2,chhir2
訿,tsír,50,chír,tsir2,chir2
訿,tsú,50,chú,tsu2,chu2
詎,kīr,50,kīr,kir7,kir7
詎,kǐr,50,kǐr,kir6,kir6
詝,thír,50,thír,thir2,thir2
詞,sîr,50,sîr,sir5,sir5
詡,hír,50,hír,hir2,hir2
詪,hírn,50,hírn,hirn2,hirn2
詼,kher,50,kher,kher1,kher1
語,gīr,50,gīr,gir7,gir7
語,gū,50,gū,gu7,gu7
誢,hiān,50,hiān,hian7,hian7
誢,hiǎn,50,hiǎn,hian6,hian6
誾,gîrn,50,gîrn,girn5,girn5
諓,tsiān,50,chiān,tsian7,chian7
諓,tsiǎn,50,chiǎn,tsian6,chian6
諝,sír,50,sír,sir2,sir2
諟,sǐ,50,sǐ,si6,si6
諧,erê,50,êre,ere5,ere5
諧,uê,50,ôe,ue5,oe5
諮,tsir,50,chir,tsir1,chir1
諸,tsir,50,chir,tsir1,chir1
謶,sìr,50,sìr,sir3,sir3
謶,sù,50,sù,su3,su3
謽,kiǒng,50,kiǒng,kiong6,kiong6
譖,tsèrm,50,chèrm,tserm3,cherm3
譽,īr,50,īr,ir7,ir7
讖,tshèrm,50,chhèrm,tsherm3,chherm3
讖,tshìm,50,chhìm,tshim3,chhim3
豁,heh,50,heh,heh4,heh4
豁,herh,50,herh,herh4,herh4
豎,sǔ,50,sǔ,su6,su6
豏,hām,50,hām,ham7,ham7
豏,hǎm,50,hǎm,ham6,ham6
象,siǒng,50,siǒng,siong6,siong6
豦,kîr,50,kîr,kir5,kir5
豦,kû,50,kû,ku5,ku5
豫,īr,50,īr,ir7,ir7
豸,thuǎ,50,thǒa,thua6,thoa6
貄,sīr,50,sīr,sir7,sir7
貄,sū,50,sū,su7,su7
貄,sǐr,50,sǐr,sir6,sir6
貗,kū,50,kū,ku7,ku7
貗,kǔ,50,kǔ,ku6,ku6
負,hǔ,50,hǔ,hu6,hu6
貯,teré,50,tére,tere2,tere2
貯,thír,50,thír,thir2,thir2
貲,tsir,50,chir,tsir1,chir1
貲,tsu,50,chu,tsu1,chu1
貸,tè,50,tè,te3,te3
貸,tèr,50,tèr,ter3,ter3
貺,hirīnn,50,hīriⁿ,hirinn7,hirinn7
貺,huīnn,50,hūiⁿ,huinn7,huinn7
貺,hāinn,50,hāiⁿ,hainn7,hainn7
賁,hūn,50,hūn,hun7,hun7
賁,hǔn,50,hǔn,hun6,hun6
賄,hé,50,hé,he2,he2
賄,hér,50,hér,her2,her2
資,tsir,50,chir,tsir1,chir1
賜,sìr,50,sìr,sir3,sir3
賧,tǎm,50,tǎm,tam6,tam6
賮,tsīn,50,chīn,tsin7,chin7
賮,tsǐn,50,chǐn,tsin6,chin6
購,kio,50,kio,kio1,kio1
購,koo,50,ko͘,koo1,koo1
賽,sèr,50,sèr,ser3,ser3
贉,tām,50,tām,tam7,tam7
贉,tǎm,50,tǎm,tam6,tam6
贐,tsǐn,50,chǐn,tsin6,chin6
赼,tshir,50,chhir,tshir1,chhir1
赼,tshu,50,chhu,tshu1,chhu1
赾,kírn,50,kírn,kirn2,kirn2
赾,kún,50,kún,kun2,kun2
趀,tshir,50,chhir,tshir1,chhir1
趀,tshu,50,chhu,tshu1,chhu1
趄,tshir,50,chhir,tshir1,chhir1
趑,tshir,50,chhir,tshir1,chhir1
趑,tshu,50,chhu,tshu1,chhu1
趙,tiāu,50,tiāu,tiau7,tiau7
趙,tiǎu,50,tiǎu,tiau6,tiau6
趙,tiǒ,50,tiǒ,tio6,tio6
趦,tshir,50,chhir,tshir1,chhir1
趦,tshu,50,chhu,tshu1,chhu1
趩,tshi̍k,50,chhe̍k,tshik8,chhek8
跁,pǎ,50,pǎ,pa6,pa6
跆,tâi,50,tâi,tai5,tai5
跐,tshír,50,chhír,tshir2,chhir2
跓,tsǔ,50,chǔ,tsu6,chu6
跙,tshir,50,chhir,tshir1,chhir1
跙,tshu,50,chhu,tshu1,chhu1
距,kīr,50,kīr,kir7,kir7
距,kǐr,50,kǐr,kir6,kir6
跟,kirn,50,kirn,kirn1,kirn1
路,liō,50,liō,lio7,lio7
跱,tī,50,tī,ti7,ti7
跱,tǐ,50,tǐ,ti6,ti6
跽,kǐ,50,kǐ,ki6,ki6
踝,huā,50,hōa,hua7,hoa7
踝,huǎ,50,hǒa,hua6,hoa6
踞,kìr,50,kìr,kir3,kir3
踶,tī,50,tī,ti7,ti7
踶,tǐ,50,tǐ,ti6,ti6
踹,suān,50,soān,suan7,soan7
踹,suǎn,50,soǎn,suan6,soan6
踽,kír,50,kír,kir2,kir2
躆,kìr,50,kìr,kir3,kir3
躆,kù,50,kù,ku3,ku3
躇,tîr,50,tîr,tir5,tir5
軀,sir,50,sir,sir1,sir1
軓,huǎn,50,hoǎn,huan6,hoan6
軩,tāi,50,tāi,tai7,tai7
軩,tǎi,50,tǎi,tai6,tai6
軬,huān,50,hoān,huan7,hoan7
軬,huǎn,50,hoǎn,huan6,hoan6
軬,pūn,50,pūn,pun7,pun7
軬,pǔn,50,pǔn,pun6,pun6
輐,uǎn,50,oǎn,uan6,oan6
輜,tsir,50,chir,tsir1,chir1
輠,huā,50,hōa,hua7,hoa7
輠,huǎ,50,hǒa,hua6,hoa6
輺,tsir,50,chir,tsir1,chir1
輺,tsu,50,chu,tsu1,chu1
輾,nuí,50,núi,nui2,nui2
輿,îr,50,îr,ir5,ir5
轝,îr,50,îr,ir5,ir5
轝,û,50,û,u5,u5
轞,hām,50,hām,ham7,ham7
轞,hǎm,50,hǎm,ham6,ham6
辝,sîr,50,sîr,sir5,sir5
辝,sû,50,sû,su5,su5
辞,sîr,50,sîr,sir5,sir5
辞,sû,50,sû,su5,su5
辠,tsuē,50,chōe,tsue7,choe7
辠,tsuě,50,chǒe,tsue6,choe6
辡,piān,50,piān,pian7,pian7
辡,piǎn,50,piǎn,pian6,pian6
辤,sîr,50,sîr,sir5,sir5
辤,sû,50,sû,su5,su5
辨,piǎn,50,piǎn,pian6,pian6
辭,sîr,50,sîr,sir5,sir5
辮,piǎn,50,piǎn,pian6,pian6
辮,pǐnn,50,pǐⁿ,pinn6,pinn6
辵,thiok,50,thiok,thiok4,thiok4
辶,thiok,50,thiok,thiok4,thiok4
辶,tshiok,50,chhiok,tshiok4,chhiok4
近,kǐrn,50,kǐrn,kirn6,kirn6
迨,tǎi,50,tǎi,tai6,tai6
逐,liok,50,liok,liok4,liok4
逗,tiō,50,tiō,tio7,tio7
逗,tāu,50,tāu,tau7,tau7
逗,tē,50,tē,te7,te7
逗,tēr,50,tēr,ter7,ter7
這,tsik,50,chek,tsik4,chek4
造,tsǒ,50,chǒ,tso6,cho6
連,nuî,50,nûi,nui5,nui5
逺,hn̄g,50,hn̄g,hng7,hng7
逺,hňg,50,hňg,hng6,hng6
逺,uán,50,oán,uan2,oan2
道,tǒ,50,tǒ,to6,to6
道,tǒo,50,tǒ͘,too6,too6
遽,kìr,50,kìr,kir3,kir3
遽,kīr,50,kīr,kir7,kir7
遽,kū,50,kū,ku7,ku7
還,hirînn,50,hîriⁿ,hirinn5,hirinn5
還,huînn,50,hûiⁿ,huinn5,huinn5
還,tirînn,50,tîriⁿ,tirinn5,tirinn5
還,tuînn,50,tûiⁿ,tuinn5,tuinn5
還,tâinn,50,tâiⁿ,tainn5,tainn5
邔,kǐ,50,kǐ,ki6,ki6
邚,lîr,50,lîr,lir5,lir5
邚,lû,50,lû,lu5,lu5
邤,herm,50,herm,herm1,herm1
邤,him,50,him,him1,him1
郈,hiō,50,hiō,hio7,hio7
郈,hiǒ,50,hiǒ,hio6,hio6
郘,līr,50,līr,lir7,lir7
郘,lū,50,lū,lu7,lu7
郘,lǐr,50,lǐr,lir6,lir6
部,phǒ,50,phǒ,pho6,pho6
部,pǒo,50,pǒ͘,poo6,poo6
鄑,tsir,50,chir,tsir1,chir1
鄑,tsu,50,chu,tsu1,chu1
鄗,hǒ,50,hǒ,ho6,ho6
鄞,gîrn,50,gîrn,girn5,girn5
鄠,hǒo,50,hǒ͘,hoo6,hoo6
鄦,hír,50,hír,hir2,hir2
鄦,hú,50,hú,hu2,hu2
鄯,siān,50,siān,sian7,sian7
鄯,siǎn,50,siǎn,sian6,sian6
酎,tiǔ,50,tiǔ,tiu6,tiu6
酮,tông,50,tông,tong5,tong5
酮,tōng,50,tōng,tong7,tong7
酮,tǒng,50,tǒng,tong6,tong6
醈,tām,50,tām,tam7,tam7
醈,tǎm,50,tǎm,tam6,tam6
醑,sír,50,sír,sir2,sir2
醑,sú,50,sú,su2,su2
醧,ìr,50,ìr,ir3,ir3
醧,ù,50,ù,u3,u3
重,tiǒng,50,tiǒng,tiong6,tiong6
重,tn̄g,50,tn̄g,tng7,tng7
重,tňg,50,tňg,tng6,tng6
釒,kim,50,kim,kim1,kim1
釓,kat,50,kat,kat4,kat4
釓,kiû,50,kiû,kiu5,kiu5
釕,liáu,50,liáu,liau2,liau2
釙,phok,50,phok,phok4,phok4
針,tserm,50,cherm,tserm1,cherm1
釨,tsír,50,chír,tsir2,chir2
釨,tsú,50,chú,tsu2,chu2
釲,sīr,50,sīr,sir7,sir7
釲,sū,50,sū,su7,su7
釲,sǐr,50,sǐr,sir6,sir6
釵,there,50,there,there1,there1
釷,thió,50,thió,thio2,thio2
釷,thóo,50,thó͘,thoo2,thoo2
釹,lír,50,lír,lir2,lir2
釹,lú,50,lú,lu2,lu2
釿,gîrn,50,gîrn,girn5,girn5
釿,gûn,50,gûn,gun5,gun5
鈁,huáng,50,hoáng,huang2,hoang2
鈃,hîng,50,hêng,hing5,heng5
鈍,tǔn,50,tǔn,tun6,tun6
