tl,hanzi,frequency
ki̍k-ì,極意,25
ki̍k-tshik,極扯,25
ki̍k-tang,極東,25
ki̍k-ki̍k,極極,25
ki̍k-lo̍k,極樂,25
ki̍k-tshù,極次,25
ki̍k-pōo,極步,25
ki̍k-huat,極法,25
ki̍k-ngī,極硬,25
ki̍k-tíng,極等,25
ki̍k-tshù,極處,25
ki̍k-giān,極言,25
ki̍k-pinn,極邊,25
ki̍k-mn̂g,極門,25
ki̍k-thâu,極頭,25
ki̍k-tiám,極點,25
khái-jī,楷字,25
khái-su,楷書,25
khái-khái,楷楷,25
înn-á,楹仔,25
înn-bé,楹尾,25
înn-phè,楹帕,25
înn-tú,楹抵,25
înn-kak,楹桷,25
khài-lio̍k,概略,25
khài-iàu,概要,25
khài-kuan,概觀,25
jû-tshiū,榆樹,25
tshîng-lin,榕乳,25
tshîng-tsí,榕子,25
iông-tshiū,榕樹,25
tshîng-tshiū,榕樹,25
tshîng-hio̍h,榕葉,25
tshîng-tshiu,榕鬚,25
póng-tuann,榜單,25
pńg-bûn,榜文,25
póng-póng,榜榜,25
póng-gán,榜眼,25
póng-siàu,榜賬,25
póng-siú,榜首,25
sún-khang,榫孔,25
sún-khak,榫殼,25
sún-lak,榫轆,25
sún-thâu,榫頭,25
îng-kng,榮光,25
îng-si̍t,榮實,25
îng-hīng,榮幸,25
îng-íng,榮影,25
îng-iāu,榮耀,25
îng-huâ,榮華,25
îng-jio̍k,榮辱,25
îng-hián,榮顯,25
thuî-huat,槌法,25
tshiunn-kuáinn,槍桿,25
huâi-gua̍t,槐月,25
huâi-tshiū,槐樹,25
huâi-hue,槐花,25
kòng-pāng,槓棒,25
tsiúnn-tshiú,槳手,25
tsiúnn-khau,槳扣,25
tsiúnn-thiah,槳摘,25
tsiúnn-tiam,槳砧,25
tsiúnn-hio̍h,槳葉,25
tsô-tsô,槽槽,25
ga̍k-jîn,樂人,25
lo̍k-kong,樂公,25
ga̍k-khì,樂器,25
lo̍k-hn̂g,樂園,25
lo̍k-thóo,樂土,25
lo̍k-kíng,樂境,25
ga̍k-kuann,樂官,25
ga̍k-sing,樂生,25
ga̍k-phóo,樂譜,25
niû-thiāu,樑柱,25
niû-sîn,樑神,25
lâu-ē,樓下,25
lâu-tsínn,樓井,25
lâu-pang,樓枋,25
lâu-înn,樓楹,25
lâu-kha,樓腳,25
lâu-tâi,樓臺,25
lâu-mn̂g,樓門,25
lâu-koh,樓閣,25
lôo-kok,樓閣,25
pio-hē,標會,25
phiau-pún,標本,25
pio-pio,標標,25
phiau-tsún,標準,25
pio-sit,標穡,25
piau-tì,標緻,25
phiau-tsù,標註,25
phiau-thâu,標頭,25
pio-hî,標魚,25
pio-khí,標齒,25
tshu-ki,樞機,25
tshu-iàu,樞要,25
tsiunn-tshâ,樟柴,25
tsiunn-tshiū,樟樹,25
tsiunn-gû,樟牛,25
tsiunn-nóo,樟腦,25
iūnn-sik,樣式,25
tsiâu-hu,樵夫,25
tsiâu-tsú,樵子,25
phak-si̍t,樸實,25
phoh-si̍t,樸實,25
phok-si̍t,樸實,25
phok-ti̍t,樸直,25
phak-sòo,樸素,25
tshiū-ē,樹下,25
tshiū-tsâng,樹叢,25
tshiū-lin,樹奶,25
tshiū-tsí,樹子,25
tshiū-ínn,樹孽,25
tshiū-bé,樹尾,25
tshiū-iánn,樹影,25
tshiū-thn̄g,樹斷,25
tshiū-ba̍k,樹木,25
tshiū-bo̍k,樹木,25
tshiū-kí,樹杞,25
tshiū-kun,樹根,25
tshiū-kuáinn,樹桿,25
tshiūnn-m̂,樹梅,25
tshiū-uāinn,樹椏,25
tshiū-khak,樹殼,25
tshiū-bú,樹母,25
tshiū-iû,樹油,25
tshiū-liû,樹瘤,25
tshiū-ba̍k,樹目,25
tshiū-sîn,樹神,25
tshiū-le,樹絡,25
tshiū-kha,樹腳,25
tshiū-pak,樹腹,25
tshiū-ka,樹膠,25
tshiū-gê,樹芽,25
tshiū-hio̍h,樹葉,25
tshiū-ńg,樹蔭,25
tshiū-lân,樹蘭,25
tshiū-khî,樹蜞,25
tshiū-siân,樹蟬,25
tshiū-tāu,樹豆,25
tshiū-sin,樹身,25
sū-im,樹陰,25
tshiū-im,樹陰,25
tshiū-tshinn,樹青,25
tshiū-lîng,樹龍,25
kam-lám,橄欖,25
kiô-tun,橋墩,25
kiô-khang,橋孔,25
kiô-huānn,橋按,25
kiō-tann,橋擔,25
kiô-pang,橋枋,25
kiô-thiāu,橋柱,25
kiâu-hîng,橋桁,25
kiô-so,橋梭,25
kiô-niû,橋樑,25
kiô-tōng,橋洞,25
kiô-sè,橋稅,25
kiô-kha,橋腳,25
kiô-thâu,橋頭,25
kiat-á,橘仔,25
kiat-tsiap,橘汁,25
kiat-phê,橘皮,25
kiat-hông,橘紅,25
kiat-piánn,橘餅,25
ting-tông,橙桐,25
ting-lân,橙欄,25
ki-sū,機事,25
ki-sè,機勢,25
ki-bi̍t,機密,25
ki-pâng,機房,25
ki-thú,機杼,25
ki-pi̍k,機白,25
ki-khiàu,機竅,25
ki-piàn,機變,25
ki-gū,機遇,25
tshiūnn-tshiū,橡樹,25
huâinn-lâng,橫人,25
huâinn-pián,橫匾,25
huâinn-līng,橫崚,25
hîng-ok,橫惡,25
huâinn-phi,橫披,25
huâinn-tsānn,橫掬,25
hîng-pō,橫暴,25
huâinn-kuainn,橫杆,25
huâinn-tshâ,橫柴,25
huâinn-huâinn,橫橫,25
huâinn-nuâi,橫橫,25
huânn-huânn,橫橫,25
huînn-huînn,橫橫,25
tshuânn-tshuânn,橫橫,25
huâinn-iûnn,橫洋,25
huâinn-lâu,橫流,25
huâinn-tōo,橫渡,25
huâinn-sinn,橫生,25
huâinn-hiân,橫痃,25
hîng-hō,橫禍,25
huâinn-bûn,橫紋,25
huâinn-se,橫紗,25
huâinn-kō,橫翱,25
huâinn-io,橫腰,25
huînn-hue,橫花,25
huâinn-tsuā,橫行,25
hîng-hîng,橫行,25
huâinn-lōo,橫路,25
huâinn-ke̍h,橫逆,25
huînn-gi̍k,橫逆,25
hîng-gi̍k,橫逆,25
huâinn-thong,橫通,25
huâinn-lōng,橫閂,25
huâinn-tshuànn,橫閂,25
huâinn-hāng,橫項,25
huâinn-niá,橫領,25
hîng-líng,橫領,25
tuâ-tshâ,檀柴,25
tân-tshâ,檀柴,25
tuânn-í,檀椅,25
tuânn-lué,檀鑢,25
tuânn-hiunn,檀香,25
tân-hiunn,檀香,25
hi̍k-siú,檄首,25
tshing-liú,檉柳,25
kuè-peh,檜柏,25
kuè-tshâ,檜柴,25
kiám-tsng,檢妝,25
kiám-tīng,檢定,25
kiám-tshat,檢察,25
kiám-si,檢屍,25
kiám-tshái,檢彩,25
tiám-tshái,檢彩,25
kiám-sok,檢束,25
kiám-huan,檢番,25
kiám-i̍k,檢疫,25
kiám-tsûn,檢船,25
kiám-iat,檢閱,25
kiám-tiám,檢點,25
bông-kó,檬果,25
lîng-bông,檸檬,25
lîng-sng,檸酸,25
kuâ-tshiū,檺樹,25
kuī-á,櫃仔,25
kuī-sî,櫃匙,25
kuī-tshn̂g,櫃床,25
kuī-su,櫃胥,25
kuī-thâu,櫃頭,25
lóo-khang,櫓孔,25
lóo-tshn̂g,櫓床,25
lóo-iân,櫓椽,25
lóo-sún,櫓筍,25
lóo-tuê,櫓蹄,25
tû-á,櫥仔,25
tû-thuah,櫥屜,25
ing-tshiū,櫻樹,25
ing-hue,櫻花,25
lân-hua,欄花,25
kuân-sè,權勢,25
kuân-kun,權君,25
kuân-ui,權威,25
kuân-o̍h,權學,25
kuân-gî,權宜,25
kuân-pìng,權柄,25
kuân-lîng,權能,25
kuân-sîn,權臣,25
kuân-iàu,權要,25
kuân-tsà,權詐,25
kuân-bôo,權謀,25
kuân-piàn,權變,25
kuân-û,權輿,25
kuân-bûn,權門,25
kuân-hān,權限,25
luân-tshiū,欒樹,25
lám-jîn,欖仁,25
khiàm-tsú,欠主,25
khiàm-uī,欠位,25
khiàm-tsè,欠債,25
khiàm-khûn,欠勤,25
khiàm-khang,欠孔,25
khiàm-an,欠安,25
khiàm-si̍k,欠席,25
khiàm-khiàm,欠欠,25
khiàm-khuán,欠款,25
khiàm-bé,欠碼,25
khiàm-sîn,欠神,25
khiàm-kheh,欠缺,25
khiàm-siàu,欠賬,25
khiàm-tāng,欠重,25
khiàm-tsînn,欠錢,25
khiàm-im,欠陰,25
khiàm-hāng,欠項,25
khiàm-gia̍h,欠額,25
tshù-lú,次女,25
tshù-tsú,次子,25
tshù-kuann,次官,25
pái-uānn,次換,25
pái-thuè,次替,25
pái-pái,次次,25
tshù-lâm,次男,25
tshù-tē,次第,25
tshù-hō,次號,25
tshù-tiúnn,次長,25
tshù-ūn,次韻,25
him-hí,欣喜,25
him-him,欣欣,25
him-jiân,欣然,25
him-siān,欣羨,25
him-hō,欣賀,25
io̍k-kiû,欲求,25
hinnh-hinnh,欷欷,25
hi̍nnh-hi̍nnh,欷欷,25
hīnn-hīnn,欷欷,25
khi-tsú,欺主,25
khi-tsiàm,欺占,25
khi-kun,欺君,25
khi-muâ,欺瞞,25
khi-bóng,欺罔,25
khi-biáu,欺藐,25
khi-tsà,欺詐,25
khi-pîn,欺貧,25
khi-bái,欺醜,25
khim-sài,欽使,25
khim-tsún,欽准,25
khim-ka,欽加,25
khim-bīng,欽命,25
khim-tīng,欽定,25
khim-tshe,欽差,25
khim-siū,欽授,25
khim-àn,欽案,25
khim-huān,欽犯,25
khim-sù,欽賜,25
khim-suán,欽選,25
khim-tiám,欽點,25
khuán-tsheh,款冊,25
khuán-sè,款勢,25
khuán-khǹg,款勸,25
khuán-sit,款式,25
khuán-thāi,款待,25
khuán-khiok,款曲,25
khuán-khuán,款款,25
khuán-khuànn,款看,25
khuán-tsè,款製,25
khuán-hāng,款項,25
khuán-thé,款體,25
hioh-siān,歇倦,25
hioh-tshuán,歇喘,25
hioh-o̍h,歇學,25
hioh-kheh,歇客,25
hioh-kuânn,歇寒,25
hioh-siū,歇巢,25
hioh-kang,歇工,25
hioh-ńg,歇影,25
hioh-mî,歇暝,25
hioh-huē,歇會,25
hioh-kuainn,歇杆,25
hennh-hennh,歇歇,25
hioh-hioh,歇歇,25
hioh-liâng,歇涼,25
hioh-jua̍h,歇熱,25
hioh-khùn,歇睏,25
hioh-tsām,歇站,25
hioh-tàu,歇罩,25
hioh-kha,歇腳,25
hioh-tuann,歇蛋,25
hioh-tshia,歇車,25
hioh-hōo,歇雨,25
ko-lú,歌女,25
kua-kī,歌妓,25
kua-kó,歌稿,25
kua-phōo,歌簿,25
ko-bú,歌舞,25
ko-kuat,歌訣,25
kua-kuat,歌訣,25
thàn-sik,歎息,25
au-hôo,歐侯,25
au-tsiàn,歐戰,25
au-se,歐西,25
li̍p-li̍p,歛歛,25
huan-lo̍k,歡樂,25
tsí-lāi,止利,25
tsí-au,止嘔,25
tsí-kiong,止宮,25
tsí-sī,止是,25
tsí-tsí,止止,25
tsí-pōo,止步,25
tsí-khat,止渴,25
tsí-khuah,止渴,25
tsí-sià,止瀉,25
tsí-thiànn,止痛,25
tsí-huih,止血,25
tsí-ki,止饑,25
tsiànn-siōng,正上,25
tsiànn-tsú,正主,25
tsìng-sū,正事,25
tsiànn-uī,正位,25
tsìng-kiong,正供,25
tsiànn-kè,正價,25
tsiànn-thì,正剃,25
tsiànn-hù,正副,25
tsiànn-pak,正北,25
tsiànn-ngóo,正午,25
tsìng-ngóo,正午,25
tsiànn-báu,正卯,25
tsiànn-ìn,正印,25
tsiànn-kāu,正厚,25
tsiànn-miâ,正名,25
tsiànn-tn̂g,正堂,25
tsìng-thò,正妥,25
tsiànn-tsú,正子,25
tsiànn-jī,正字,25
tsiànn-kuann,正官,25
tsìng-sik,正室,25
tsiànn-king,正宮,25
tsìng-tshím,正寢,25
tsiànn-siá,正寫,25
tsiànn-thiann,正廳,25
tsiànn-sik,正式,25
tsìng-tik,正德,25
tsiànn-kī,正忌,25
tsìng-kàu,正教,25
tsiànn-pîng,正旁,25
tsiànn-tuànn,正旦,25
tsiànn-sī,正是,25
tsiànn-ho̍k,正服,25
tsiànn-pún,正本,25
tsìng-kó,正果,25
tsiann-kua,正枯,25
tsiànn-bóo,正某,25
tsiànn-gia̍p,正業,25
tsiànn-tshîng,正榕,25
tsiànn-pńg,正榜,25
tsiànn-tsiànn,正正,25
tsiànn-tiān,正殿,25
tsiànn-bú,正母,25
tsìng-khì,正氣,25
tsiànn-tshiong,正沖,25
tsiànn-huat,正法,25
tsìng-huat,正法,25
tsiànn-phài,正派,25
tsìng-phài,正派,25
tsiànn-iàn,正燕,25
tsiànn-pē,正父,25
tsiànn-pán,正版,25
tsiànn-mi̍h,正物,25
tsiànn-huān,正犯,25
tsìng-lí,正理,25
tsiànn-sing,正生,25
tsiànn-huan,正番,25
tsìng-tong,正當,25
tsiànn-tsu,正痘,25
tsiànn-puânn,正盤,25
tsìng-ti̍t,正直,25
tsìng-sîn,正神,25
tsiànn-thiāu,正祧,25
tsiànn-pit,正筆,25
tsiànn-bí,正米,25
tsiànn-hē,正系,25
tsiànn-tiû,正綢,25
tsiànn-pak,正腹,25
tsiànn-sik,正色,25
tsiànn-hue,正花,25
tsìng-tsong,正莊,25
tsiànn-hō,正號,25
tsiànn-hè,正貨,25
tsiànn-pin,正賓,25
tsiànn-lōo,正路,25
tsìng-lōo,正路,25
tsiànn-tńg,正轉,25
tsiànn-pān,正辨,25
tsiànn-tôo,正途,25
tsìng-tôo,正途,25
tsiànn-tō,正道,25
tsìng-tō,正道,25
tsiànn-iú,正酉,25
tsiànn-kànn,正酵,25
tsiànn-kim,正金,25
tsiànn-gûn,正銀,25
tsiànn-kǹg,正鋼,25
tsiànn-mn̂g,正門,25
tsiànn-tǹg,正頓,25
tsiànn-thâu,正頭,25
tsiànn-luân,正鸞,25
tsiànn-khí,正齒,25
tsit-ē,此下,25
tsit-sì,此世,25
tshú-tiong,此中,25
tsiah-kú,此久,25
tsit-kú,此久,25
tsit-tāi,此代,25
tsit-uī,此位,25
tsit-ê,此個,25
tsióng-gê,此個,25
tsióng-ê,此個,25
tshú-pōo,此候,25
tsit-tsūn,此候,25
tsí-pōo,此候,25
tshú-khik,此刻,25
tsit-sì,此勢,25
tsiah-nih,此呢,25
tsit-tè,此塊,25
tsit-pang,此幫,25
tsia-hia,此彼,25
tsit-sóo,此所,25
tsit-hng,此方,25
tsit-pîng,此旁,25
tshú-sî,此時,25
tsit-ge̍h,此月,25
tsit-iūnn,此樣,25
tsit-pái,此次,25
tsit-tshù,此次,25
tsit-khuán,此款,25
tsit-khuì,此氣,25
tsit-tsuí,此水,25
tsit-muá,此滿,25
tsím-muá,此滿,25
tsím-má,此滿,25
tsím-á,此滿,25
tshú-huan,此番,25
tsiah-ê,此的,25
tsit-tsíng,此種,25
tsit-tsām,此站,25
tshú-tsueh,此節,25
tsí-tsueh,此節,25
tshú-tshù,此處,25
tsit-tah,此處,25
tsit-ni̍h,此裡,25
tsit-pān,此辦,25
tsit-thàng,此通,25
tsit-kè,此過,25
tsit-tso,此遭,25
tsit-tia̍p,此霎,25
tsit-hāng,此項,25
tsit-thâu,此頭,25
pōo-ping,步兵,25
pōo-sè,步勢,25
pōo-tsut,步卒,25
pōo-tsiàn,步戰,25
pōo-sòo,步數,25
pōo-gua̍t,步月,25
pōo-pōo,步步,25
pōo-tsìnn,步箭,25
pōo-hîng,步行,25
pōo-kiânn,步行,25
pōo-lián,步輦,25
pōo-tō,步道,25
pōo-ūn,步韻,25
bú-tiōng,武仲,25
bú-pī,武備,25
bú-phuànn,武判,25
bú-li̍k,武力,25
bú-ióng,武勇,25
bú-bîng,武名,25
bú-hu,武夫,25
bú-ha̍k,武學,25
bú-o̍h,武學,25
bú-an,武安,25
bú-kuann,武官,25
bú-tsiòng,武將,25
bú-uì,武尉,25
bú-khòo,武庫,25
bú-biō,武廟,25
bú-kiông,武強,25
bú-sîng,武成,25
bú-hì,武戲,25
bú-tsâi,武才,25
bú-tuànn,武旦,25
bú-siông,武松,25
bú-kî,武棋,25
bú-huat,武法,25
bú-iânn,武營,25
bú-pâi,武牌,25
bú-ông,武王,25
bú-sing,武生,25
bú-lio̍k,武略,25
bú-sîn,武神,25
bú-tông,武童,25
bú-khún,武綑,25
bú-lô,武羅,25
bú-sìng,武聖,25
bú-tsit,武職,25
bú-thún,武腯,25
bú-kú,武舉,25
bú-su̍t,武術,25
bú-tshì,武試,25
bú-too,武都,25
bú-kai,武階,25
bú-khue,武魁,25
bú-tshut,武齣,25
uai-tshuì,歪嘴,25
uai-ûn,歪巡,25
uai-tshiâ,歪斜,25
uai-pîng,歪旁,25
uai-uai,歪歪,25
uai-hong,歪瘋,25
uai-kô,歪翱,25
uai-thâu,歪頭,25
uai-ām,歪頷,25
uai-phīnn,歪鼻,25
suè-ji̍p,歲入,25
suè-tshut,歲出,25
suè-kun,歲君,25
hè-tsuē,歲多,25
suè-kìng,歲敬,25
suè-sî,歲時,25
suè-bo̍o,歲暮,25
suè-gua̍t,歲月,25
suè-tshù,歲次,25
suè-khó,歲考,25
hè-thâu,歲頭,25
li̍k-tāi,歷代,25
li̍k-lâi,歷來,25
li̍k-nî,歷年,25
li̍k-tsiáng,歷掌,25
kui-it,歸一,25
kui-tiong,歸中,25
kui-tshǹg,歸串,25
kui-tsú,歸主,25
kui-hù,歸付,25
kui-sian,歸仙,25
kui-uī,歸位,25
kui-hu̍t,歸佛,25
kui-i,歸依,25
kui-sìn,歸信,25
kui-ê,歸個,25
kui-uá,歸倚,25
kui-tsuân,歸全,25
kui-lia̍t,歸列,25
kui-huà,歸化,25
kui-kiū,歸咎,25
kui-kok,歸國,25
kui-thóo,歸土,25
kui-bu,歸堆,25
kui-tui,歸堆,25
kui-tè,歸塊,25
kui-thinn,歸天,25
kui-thò,歸套,25
kui-tsng,歸妝,25
kui-khang,歸孔,25
kui-tsong,歸宗,25
kui-kuann,歸官,25
kui-ka,歸家,25
kui-ke,歸家,25
kui-lîng,歸寧,25
kui-tuì,歸對,25
kui-tsiū,歸就,25
kui-bé,歸尾,25
kui-siū,歸岫,25
kui-siū,歸巢,25
kui-pang,歸幫,25
kui-nî,歸年,25
kui-tsng,歸庄,25
kui-hú,歸府,25
kui-tsō,歸座,25
kui-sim,歸心,25
kui-tshiú,歸手,25
kui-tánn,歸打,25
kui-uà,歸按,25
kui-phâng,歸捧,25
kui-pâi,歸排,25
kui-sòo,歸數,25
kui-tso̍k,歸族,25
kui-ji̍t,歸日,25
kui-ge̍h,歸月,25
kui-ho̍k,歸服,25
kui-tiâu,歸朝,25
kui-kî,歸期,25
kui-kiū,歸柩,25
kui-tsâng,歸欉,25
kui-tsìng,歸正,25
kui-khiû,歸毬,25
kui-tsuí,歸水,25
kui-káng,歸港,25
kui-phiàn,歸片,25
kui-pan,歸班,25
kui-phia̍h,歸甓,25
kui-phit,歸疋,25
kui-tsìng,歸症,25
kui-liû,歸瘤,25
kui-luî,歸癗,25
kui-puânn,歸盤,25
kui-síng,歸省,25
kui-mî,歸瞑,25
kui-tsiunn,歸章,25
kui-khoo,歸箍,25
kui-kuán,歸管,25
kui-tsat,歸節,25
kui-phinn,歸篇,25
kui-ké,歸粿,25
kui-tsuē,歸罪,25
kui-kûn,歸群,25
kui-pha,歸脬,25
kui-tio̍h,歸著,25
kui-kuah,歸葛,25
kui-pha,歸葩,25
kui-tsuā,歸行,25
kui-le̍h,歸裂,25
kui-kak,歸角,25
kui-hū,歸負,25
kui-tiō,歸趙,25
kui-lōo,歸路,25
kui-sin,歸身,25
kui-tôo,歸途,25
kui-pōo,歸部,25
kui-hiong,歸鄉,25
kui-king,歸間,25
kui-hū,歸附,25
kui-tīn,歸陣,25
kui-tû,歸除,25
kui-im,歸陰,25
kui-ún,歸隱,25
kui-siang,歸雙,25
kui-bīn,歸面,25
kui-hāng,歸項,25
kui-sūn,歸順,25
kui-luī,歸類,25
pháinn-ē,歹下,25
pháinn-káu,歹九,25
pháinn-sū,歹事,25
pháinn-tāi,歹事,25
pháinn-hūn,歹份,25
pháinn-kè,歹價,25
pháinn-miâ,歹名,25
pháinn-bī,歹味,25
pháinn-phín,歹品,25
pháinn-tshuì,歹嘴,25
pháinn-kiánn,歹囝,25
pháinn-khang,歹孔,25
pháinn-kuann,歹官,25
pháinn-kheh,歹客,25
pháinn-kio̍k,歹局,25
pháinn-tshī,歹市,25
pháinn-tué,歹底,25
pháinn-hì,歹戲,25
pháinn-tshiú,歹手,25
pháinn-bûn,歹文,25
pháinn-ji̍t,歹日,25
pháinn-tshinn,歹星,25
pháinn-khuán,歹款,25
pháinn-pháinn,歹歹,25
pháinn-sí,歹死,25
pháinn-mi̍h,歹物,25
pháinn-káu,歹狗,25
pháinn-īng,歹用,25
pháinn-tsìng,歹症,25
pháinn-tshng,歹瘡,25
pháinn-phiah,歹癖,25
pháinn-phê,歹皮,25
pháinn-ba̍k,歹目,25
pháinn-siòng,歹相,25
pháinn-khùn,歹睏,25
pháinn-pit,歹筆,25
pháinn-tshik,歹粟,25
pháinn-pháng,歹紡,25
pháinn-ang,歹翁,25
pháinn-thiann,歹聽,25
pháinn-kha,歹腳,25
pháinn-tsûn,歹船,25
pháinn-tê,歹茶,25
pháinn-thâng,歹蟲,25
pháinn-huih,歹血,25
pháinn-kiânn,歹行,25
pháinn-uē,歹話,25
pháinn-kóng,歹講,25
pháinn-tha̍k,歹讀,25
pháinn-khiā,歹豎,25
pháinn-bâ,歹貓,25
pháinn-hè,歹貨,25
pháinn-kiáu,歹賭,25
pháinn-pān,歹辦,25
pháinn-ūn,歹運,25
pháinn-tsiú,歹酒,25
pháinn-tsînn,歹錢,25
pháinn-bīn,歹面,25
pháinn-guān,歹願,25
pháinn-hong,歹風,25
pháinn-tshī,歹飼,25
pháinn-bé,歹馬,25
pháinn-kuí,歹鬼,25
pháinn-tiám,歹點,25
sí-tsú,死主,25
sí-liáu,死了,25
sú-bông,死亡,25
sí-siong,死傷,25
sí-tsheh,死冊,25
sí-uan,死冤,25
sú-pia̍t,死別,25
sí-la̍t,死力,25
sí-khì,死去,25
sí-tshuì,死嘴,25
sí-sit,死失,25
sí-jí,死子,25
sí-khang,死孔,25
sí-siú,死守,25
sí-si,死屍,25
sí-āu,死後,25
sí-sìng,死性,25
sí-khàu,死扣,25
sí-ji̍t,死日,25
sí-tsu,死書,25
sí-huē,死會,25
sí-pán,死板,25
sí-àn,死案,25
sí-tshiū,死樹,25
sí-sí,死死,25
sí-khuì,死氣,25
sí-tsuí,死水,25
sí-tsuânn,死泉,25
sí-ua̍h,死活,25
sí-hé,死火,25
sí-bu̍t,死物,25
sí-huān,死犯,25
sí-káu,死狗,25
sú-sing,死生,25
sí-tsìng,死症,25
sí-hûn,死痕,25
sí-sng,死痠,25
sí-pe̍h,死白,25
sí-phê,死皮,25
sí-ba̍k,死目,25
sí-ti̍t,死直,25
sí-gán,死眼,25
sí-sîn,死神,25
sí-tsoo,死租,25
sí-khut,死窟,25
sí-tsiat,死節,25
sú-tsiat,死節,25
sí-bí,死米,25
sí-kat,死結,25
sí-tse̍h,死絕,25
sí-mî,死綿,25
sí-tsuē,死罪,25
sí-khiàu,死翹,25
sí-bah,死肉,25
sí-me̍h,死脈,25
sí-sik,死色,25
sí-lo̍h,死落,25
sí-hóo,死虎,25
sí-tsuâ,死蛇,25
sí-huih,死血,25
sí-kuat,死訣,25
sí-ti,死豬,25
sí-niau,死貓,25
sí-luā,死賴,25
sí-sô,死趖,25
sí-lōo,死路,25
sí-ūn,死運,25
sí-tsînn,死錢,25
sí-mn̂g,死門,25
sí-pn̄g,死飯,25
sí-kut,死骨,25
sí-hûn,死魂,25
sûn-sú,殉死,25
sûn-lān,殉難,25
si̍t-sán,殖產,25
tsân-bū,殘務,25
tshân-tshiú,殘手,25
tsân-pō,殘暴,25
tsân-gua̍t,殘月,25
tshân-tshân,殘殘,25
tsân-ngâu,殘肴,25
tsân-tánn,殘膽,25
tsân-kiok,殘菊,25
tsân-pōo,殘部,25
tsân-kim,殘金,25
tsân-suat,殘雪,25
tsân-thâu,殘頭,25
pìn-tsòng,殯葬,25
tuān-kan,段干,25
un-si̍t,殷實,25
un-hōo,殷戶,25
sat-jîn,殺人,25
sat-tua̍t,殺奪,25
sat-sim,殺心,25
sat-lio̍k,殺戮,25
sat-tshiú,殺手,25
sat-sí,殺死,25
sat-sat,殺殺,25
sài-sài,殺殺,25
sat-khì,殺氣,25
sat-sing,殺生,25
sat-tánn,殺膽,25
khak-á,殼仔,25
khak-khak,殼殼,25
khak-tshài,殼菜,25
haunnh-haunnh,殽殽,25
ha̍unnh-ha̍unnh,殽殽,25
hâunn-hâunn,殽殽,25
hâunn-tsuí,殽水,25
tiān-hā,殿下,25
tiān-tiong,殿中,25
tiān-tông,殿堂,25
tiān-sì,殿試,25
huí-siong,毀傷,25
huí-bōng,毀墓,25
huí-huāi,毀壞,25
huí-hāi,毀害,25
huí-huí,毀毀,25
huí-ū,毀譽,25
au-tshe,毆差,25
áu-tánn,毆打,25
áu-jio̍k,毆辱,25
bû-khiu,毋丘,25
bû-tsiong,毋將,25
bû-tiong,毋張,25
bû-tsiong,毋終,25
bû-tshia,毋車,25
bû-huân,毋還,25
bû-pà,毋霸,25
bû-iâm,毋鹽,25
bú-lāi,母利,25
bó-tshù,母厝,25
bú-kiánn,母囝,25
bú-kok,母國,25
bú-kīm,母妗,25
bú-î,母姨,25
bú-hîng,母形,25
bú-táu,母斗,25
bú-tso̍k,母族,25
bú-hāu,母校,25
bú-kun,母根,25
bú-thng,母湯,25
bú-ba̍k,母目,25
bú-suànn,母線,25
bú-thai,母胎,25
bóo-me̍h,母脈,25
bú-hue,母花,25
bú-tsî,母薯,25
bú-phang,母蜂,25
bú-tshin,母親,25
bú-sin,母身,25
bú-gûn,母銀,25
bú-tsînn,母錢,25
bóo-im,母音,25
bú-thué,母體,25
muí-lâng,每人,25
muí-ê,每個,25
muí-ke,每家,25
muí-àm,每暗,25
muí-mî,每暝,25
muí-ge̍h,每月,25
muí-tshù,每次,25
muí-muí,每每,25
muí-kè,每過,25
to̍k-tshuì,毒嘴,25
to̍k-hū,毒婦,25
ta̍k-sim,毒心,25
ta̍k-tshiú,毒手,25
to̍k-tshiú,毒手,25
to̍k-pōo,毒步,25
to̍k-sat,毒殺,25
thāu-thāu,毒毒,25
to̍k-to̍k,毒毒,25
to̍k-khì,毒氣,25
to̍k-mi̍h,毒物,25
to̍k-tshng,毒瘡,25
to̍k-liû,毒瘤,25
to̍k-tsìnn,毒箭,25
to̍k-tsháu,毒草,25
to̍k-io̍h,毒藥,25
to̍k-thâng,毒蟲,25
to̍k-huih,毒血,25
to̍k-hīng,毒行,25
to̍k-kè,毒計,25
to̍k-tsiú,毒酒,25
thāu-hî,毒魚,25
phí-phīng,比並,25
pí-kàu,比到,25
pí-sè,比勢,25
pí-tsāi,比在,25
pí-tuì,比對,25
pí-tshe,比差,25
pí-tshiú,比手,25
pí-lia̍h,比掠,25
pí-tsiap,比接,25
pí-iūnn,比樣,25
pí-pōo,比步,25
pí-bú,比武,25
pí-pí,比比,25
pí-tsiò,比照,25
pí-khuànn,比看,25
pí-tsng,比贓,25
pí-tui,比追,25
pí-liân,比連,25
pí-lîn,比鄰,25
mn̂g-tshì,毛刺,25
mn̂g-kāu,毛厚,25
mn̂g-tsa̍t,毛實,25
mn̂g-bō,毛帽,25
mn̂g-khī,毛柿,25
mn̂g-thán,毛毯,25
môo-tsian,毛氈,25
môo-iàn,毛燕,25
môo-uī,毛猥,25
môo-kâu,毛猴,25
mâu-pīng,毛病,25
môo-jiông,毛絨,25
mn̂g-kha,毛腳,25
mn̂g-sik,毛色,25
môo-kún,毛茛,25
