hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
紅柑仔色,âng-kam-á-sik,12,âng-kam-á-sek,ang5kam1a2sik4,ang5kam1a2sek4,angkamasik,angkamasek
紅茄仔色,âng-kiô-á-sik,12,âng-kiô-á-sek,ang5kio5a2sik4,ang5kio5a2sek4,angkioasik,angkioasek
紙片拼貼,tsuá-phìnn-phing-tah,12,chóa-phìⁿ-pheng-tah,tsua2phinn3phing1tah4,choa2phinn3pheng1tah4,tsuaphinnphingtah,choaphinnphengtah
細狗齒仔,sè-káu-khí-á,12,sè-káu-khí-á,se3kau2khi2a2,se3kau2khi2a2,sekaukhia,sekaukhia
細粒mòo-tah,sè-lia̍p-mòo-tah,12,sè-lia̍p-mò͘-tah,se3liap8moo3tah4,se3liap8moo3tah4,seliapmootah,seliapmootah
結尾敬語,kiat-bué-kìng-gí,12,kiat-bóe-kèng-gí,kiat4bue2king3gi2,kiat4boe2keng3gi2,kiatbuekinggi,kiatboekenggi
結核桿菌,kiat-hi̍k-kuáinn-khún,12,kiat-he̍k-koáiⁿ-khún,kiat4hik8kuainn2khun2,kiat4hek8koainn2khun2,kiathikkuainnkhun,kiathekkoainnkhun
絞螺仔風,ká-lê-á-hong,12,ká-lê-á-hong,ka2le5a2hong1,ka2le5a2hong1,kaleahong,kaleahong
統一發票,thóng-it-huat-phiò,12,thóng-it-hoat-phiò,thong2it4huat4phio3,thong2it4hoat4phio3,thongithuatphio,thongithoatphio
經濟活動,king-tsè-ua̍h-tāng,12,keng-chè-oa̍h-tāng,king1tse3uah8tang7,keng1che3oah8tang7,kingtseuahtang,kengcheoahtang
經濟活動,king-tsè-ua̍h-tōng,12,keng-chè-oa̍h-tōng,king1tse3uah8tong7,keng1che3oah8tong7,kingtseuahtong,kengcheoahtong
經濟發展,king-tsè-huat-tián,12,keng-chè-hoat-tián,king1tse3huat4tian2,keng1che3hoat4tian2,kingtsehuattian,kengchehoattian
綠能產業,li̍k-lîng-sán-gia̍p,12,le̍k-lêng-sán-gia̍p,lik8ling5san2giap8,lek8leng5san2giap8,liklingsangiap,leklengsangiap
綠色建築,li̍k-sik-kiàn-tio̍k,12,le̍k-sek-kiàn-tio̍k,lik8sik4kian3tiok8,lek8sek4kian3tiok8,liksikkiantiok,leksekkiantiok
綠色消費,li̍k-sik-siau-huì,12,le̍k-sek-siau-hùi,lik8sik4siau1hui3,lek8sek4siau1hui3,liksiksiauhui,lekseksiauhui
綠色能源,li̍k-sik-lîng-guân,12,le̍k-sek-lêng-goân,lik8sik4ling5guan5,lek8sek4leng5goan5,liksiklingguan,lekseklenggoan
網版印刷,bāng-pán-ìn-suat,12,bāng-pán-ìn-soat,bang7pan2in3suat4,bang7pan2in3soat4,bangpaninsuat,bangpaninsoat
網狀葉脈,bāng-tsōng-hio̍h-me̍h,12,bāng-chōng-hio̍h-me̍h,bang7tsong7hioh8meh8,bang7chong7hioh8meh8,bangtsonghiohmeh,bangchonghiohmeh
網路直播,bāng-lōo-ti̍t-pò,12,bāng-lō͘-ti̍t-pò,bang7loo7tit8po3,bang7loo7tit8po3,banglootitpo,banglootitpo
網路直播,bāng-lōo-ti̍t-pòo,12,bāng-lō͘-ti̍t-pò͘,bang7loo7tit8poo3,bang7loo7tit8poo3,banglootitpoo,banglootitpoo
網路購物,bāng-lōo-kòo-bu̍t,12,bāng-lō͘-kò͘-bu̍t,bang7loo7koo3but8,bang7loo7koo3but8,banglookoobut,banglookoobut
網路霸凌,bāng-lōo-pà-lîng,12,bāng-lō͘-pà-lêng,bang7loo7pa3ling5,bang7loo7pa3leng5,bangloopaling,bangloopaleng
網際網路,bāng-tsè-bāng-lōo,12,bāng-chè-bāng-lō͘,bang7tse3bang7loo7,bang7che3bang7loo7,bangtsebangloo,bangchebangloo
緊急聯絡,kín-kip-liân-lo̍k,12,kín-kip-liân-lo̍k,kin2kip4lian5lok8,kin2kip4lian5lok8,kinkiplianlok,kinkiplianlok
總字劃數,tsóng-jī-ue̍h-sòo,12,chóng-jī-oe̍h-sò͘,tsong2ji7ueh8soo3,chong2ji7oeh8soo3,tsongjiuehsoo,chongjioehsoo
總統直選,tsóng-thóng-ti̍t-suán,12,chóng-thóng-ti̍t-soán,tsong2thong2tit8suan2,chong2thong2tit8soan2,tsongthongtitsuan,chongthongtitsoan
美洲板塊,bí-tsiu-pán-khuài,12,bí-chiu-pán-khoài,bi2tsiu1pan2khuai3,bi2chiu1pan2khoai3,bitsiupankhuai,bichiupankhoai
義務教育,gī-bū-kàu-io̍k,12,gī-bū-kàu-io̍k,gi7bu7kau3iok8,gi7bu7kau3iok8,gibukauiok,gibukauiok
老人年金,lāu-lâng-nî-kim,12,lāu-lâng-nî-kim,lau7lang5ni5kim1,lau7lang5ni5kim1,laulangnikim,laulangnikim
老年人口,ló-liân-jîn-kháu,12,ló-liân-jîn-kháu,lo2lian5jin5khau2,lo2lian5jin5khau2,lolianjinkhau,lolianjinkhau
老年人口,lāu-liân-jîn-kháu,12,lāu-liân-jîn-kháu,lau7lian5jin5khau2,lau7lian5jin5khau2,laulianjinkhau,laulianjinkhau
耆老老大,kî-ló-lāu-tuā,12,kî-ló-lāu-tōa,ki5lo2lau7tua7,ki5lo2lau7toa7,kilolautua,kilolautoa
耐力運動,nāi-li̍k-ūn-tōng,12,nāi-le̍k-ūn-tōng,nai7lik8un7tong7,nai7lek8un7tong7,nailikuntong,nailekuntong
耐熱材質,nāi-jia̍t-tsâi-tsit,12,nāi-jia̍t-châi-chit,nai7jiat8tsai5tsit4,nai7jiat8chai5chit4,naijiattsaitsit,naijiatchaichit
耳空鬼仔,hīnn-khang-kuí-á,12,hīⁿ-khang-kúi-á,hinn7khang1kui2a2,hinn7khang1kui2a2,hinnkhangkuia,hinnkhangkuia
肉食動物,jio̍k-si̍t-tōng-bu̍t,12,jio̍k-si̍t-tōng-bu̍t,jiok8sit8tong7but8,jiok8sit8tong7but8,jioksittongbut,jioksittongbut
肢體霸凌,ki-thé-pà-lîng,12,ki-thé-pà-lêng,ki1the2pa3ling5,ki1the2pa3leng5,kithepaling,kithepaleng
胎生動物,thai-sing-tōng-bu̍t,12,thai-seng-tōng-bu̍t,thai1sing1tong7but8,thai1seng1tong7but8,thaisingtongbut,thaisengtongbut
胸腺激素,hing-suànn-kik-sòo,12,heng-sòaⁿ-kek-sò͘,hing1suann3kik4soo3,heng1soann3kek4soo3,hingsuannkiksoo,hengsoannkeksoo
能源危機,lîng-guân-guî-ki,12,lêng-goân-gûi-ki,ling5guan5gui5ki1,leng5goan5gui5ki1,lingguanguiki,lenggoanguiki
腐蝕作用,hú-si̍t-tsok-iōng,12,hú-si̍t-chok-iōng,hu2sit8tsok4iong7,hu2sit8chok4iong7,husittsokiong,husitchokiong
腦下垂體,náu-hā-suî-thé,12,náu-hā-sûi-thé,nau2ha7sui5the2,nau2ha7sui5the2,nauhasuithe,nauhasuithe
腦下垂體,náu-ē-suî-thé,12,náu-ē-sûi-thé,nau2e7sui5the2,nau2e7sui5the2,nauesuithe,nauesuithe
臨時動議,lîm-sî-tōng-gī,12,lîm-sî-tōng-gī,lim5si5tong7gi7,lim5si5tong7gi7,limsitonggi,limsitonggi
自動駕駛,tsū-tōng-kà-sú,12,chū-tōng-kà-sú,tsu7tong7ka3su2,chu7tong7ka3su2,tsutongkasu,chutongkasu
自我價值,tsū-ngóo-kè-ta̍t,12,chū-ngó͘-kè-ta̍t,tsu7ngoo2ke3tat8,chu7ngoo2ke3tat8,tsungooketat,chungooketat
自治活動,tsū-tī-ua̍h-tāng,12,chū-tī-oa̍h-tāng,tsu7ti7uah8tang7,chu7ti7oah8tang7,tsutiuahtang,chutioahtang
自治活動,tsū-tī-ua̍h-tōng,12,chū-tī-oa̍h-tōng,tsu7ti7uah8tong7,chu7ti7oah8tong7,tsutiuahtong,chutioahtong
自治組織,tsū-tī-tsoo-tsit,12,chū-tī-cho͘-chit,tsu7ti7tsoo1tsit4,chu7ti7choo1chit4,tsutitsootsit,chutichoochit
自然保育,tsū-jiân-pó-io̍k,12,chū-jiân-pó-io̍k,tsu7jian5po2iok8,chu7jian5po2iok8,tsujianpoiok,chujianpoiok
自然崇拜,tsū-jiân-tsông-pài,12,chū-jiân-chông-pài,tsu7jian5tsong5pai3,chu7jian5chong5pai3,tsujiantsongpai,chujianchongpai
自然文學,tsū-jiân-bûn-ha̍k,12,chū-jiân-bûn-ha̍k,tsu7jian5bun5hak8,chu7jian5bun5hak8,tsujianbunhak,chujianbunhak
自然景觀,tsū-jiân-kíng-kuan,12,chū-jiân-kéng-koan,tsu7jian5king2kuan1,chu7jian5keng2koan1,tsujiankingkuan,chujiankengkoan
自然環境,tsū-jiân-khuân-kíng,12,chū-jiân-khoân-kéng,tsu7jian5khuan5king2,chu7jian5khoan5keng2,tsujiankhuanking,chujiankhoankeng
自然生態,tsū-jiân-sing-thài,12,chū-jiân-seng-thài,tsu7jian5sing1thai3,chu7jian5seng1thai3,tsujiansingthai,chujiansengthai
自然神明,tsū-jiân-sîn-bîng,12,chū-jiân-sîn-bêng,tsu7jian5sin5bing5,chu7jian5sin5beng5,tsujiansinbing,chujiansinbeng
自然科學,tsū-jiân-kho-ha̍k,12,chū-jiân-kho-ha̍k,tsu7jian5kho1hak8,chu7jian5kho1hak8,tsujiankhohak,chujiankhohak
自然資源,tsū-jiân-tsu-guân,12,chū-jiân-chu-goân,tsu7jian5tsu1guan5,chu7jian5chu1goan5,tsujiantsuguan,chujianchugoan
自由貿易,tsū-iû-bōo-i̍k,12,chū-iû-bō͘-e̍k,tsu7iu5boo7ik8,chu7iu5boo7ek8,tsuiubooik,chuiubooek
自由軟體,tsū-iû-nńg-thé,12,chū-iû-nńg-thé,tsu7iu5nng2the2,chu7iu5nng2the2,tsuiunngthe,chuiunngthe
臺中盆地,tâi-tiong-phûn-tē,12,tâi-tiong-phûn-tē,tai5tiong1phun5te7,tai5tiong1phun5te7,taitiongphunte,taitiongphunte
臺北盆地,tâi-pak-phûn-tē,12,tâi-pak-phûn-tē,tai5pak4phun5te7,tai5pak4phun5te7,taipakphunte,taipakphunte
臺灣本島,tâi-uân-pún-tó,12,tâi-oân-pún-tó,tai5uan5pun2to2,tai5oan5pun2to2,taiuanpunto,taioanpunto
臺灣歌仔,tâi-uân-kua-á,12,tâi-oân-koa-á,tai5uan5kua1a2,tai5oan5koa1a2,taiuankuaa,taioankoaa
臺灣民報,tâi-uân-bîn-pò,12,tâi-oân-bîn-pò,tai5uan5bin5po3,tai5oan5bin5po3,taiuanbinpo,taioanbinpo
臺灣海峽,tâi-uân-hái-kiap,12,tâi-oân-hái-kiap,tai5uan5hai2kiap4,tai5oan5hai2kiap4,taiuanhaikiap,taioanhaikiap
臺灣議會,tâi-uân-gī-huē,12,tâi-oân-gī-hōe,tai5uan5gi7hue7,tai5oan5gi7hoe7,taiuangihue,taioangihoe
色散現象,sik-suànn-hiān-siōng,12,sek-sòaⁿ-hiān-siōng,sik4suann3hian7siong7,sek4soann3hian7siong7,siksuannhiansiong,seksoannhiansiong
花綵列島,hua-tshái-lia̍t-tó,12,hoa-chhái-lia̍t-tó,hua1tshai2liat8to2,hoa1chhai2liat8to2,huatshailiatto,hoachhailiatto
苗栗事件,biâu-li̍k-sū-kiānn,12,biâu-le̍k-sū-kiāⁿ,biau5lik8su7kiann7,biau5lek8su7kiann7,biauliksukiann,biauleksukiann
草食動物,tsháu-si̍t-tōng-bu̍t,12,chháu-si̍t-tōng-bu̍t,tshau2sit8tong7but8,chhau2sit8tong7but8,tshausittongbut,chhausittongbut
荷蘭時期,hô-lân-sî-kî,12,hô-lân-sî-kî,ho5lan5si5ki5,ho5lan5si5ki5,holansiki,holansiki
荷西時代,hô-se-sî-tāi,12,hô-se-sî-tāi,ho5se1si5tai7,ho5se1si5tai7,hosesitai,hosesitai
荷西時期,hô-se-sî-kî,12,hô-se-sî-kî,ho5se1si5ki5,ho5se1si5ki5,hosesiki,hosesiki
萬有引力,bān-iú-ín-li̍k,12,bān-iú-ín-le̍k,ban7iu2in2lik8,ban7iu2in2lek8,baniuinlik,baniuinlek
落地生根,lo̍h-tē-sing-kin,12,lo̍h-tē-seng-kin,loh8te7sing1kin1,loh8te7seng1kin1,lohtesingkin,lohtesengkin
蒸散作用,tsing-suànn-tsok-iōng,12,cheng-sòaⁿ-chok-iōng,tsing1suann3tsok4iong7,cheng1soann3chok4iong7,tsingsuanntsokiong,chengsoannchokiong
蒸散作用,tsing-sàn-tsok-iōng,12,cheng-sàn-chok-iōng,tsing1san3tsok4iong7,cheng1san3chok4iong7,tsingsantsokiong,chengsanchokiong
蒸散現象,tsing-suànn-hiān-siōng,12,cheng-sòaⁿ-hiān-siōng,tsing1suann3hian7siong7,cheng1soann3hian7siong7,tsingsuannhiansiong,chengsoannhiansiong
蒸散現象,tsing-sàn-hiān-siōng,12,cheng-sàn-hiān-siōng,tsing1san3hian7siong7,cheng1san3hian7siong7,tsingsanhiansiong,chengsanhiansiong
蓮葉效應,liân-hio̍h-hāu-ìng,12,liân-hio̍h-hāu-èng,lian5hioh8hau7ing3,lian5hioh8hau7eng3,lianhiohhauing,lianhiohhaueng
蕨類植物,kueh-luī-si̍t-bu̍t,12,koeh-lūi-si̍t-bu̍t,kueh4lui7sit8but8,koeh4lui7sit8but8,kuehluisitbut,koehluisitbut
藍色公路,nâ-sik-kong-lōo,12,nâ-sek-kong-lō͘,na5sik4kong1loo7,na5sek4kong1loo7,nasikkongloo,nasekkongloo
藝文活動,gē-bûn-ua̍h-tāng,12,gē-bûn-oa̍h-tāng,ge7bun5uah8tang7,ge7bun5oah8tang7,gebunuahtang,gebunoahtang
藝文活動,gē-bûn-ua̍h-tōng,12,gē-bûn-oa̍h-tōng,ge7bun5uah8tong7,ge7bun5oah8tong7,gebunuahtong,gebunoahtong
藝術創作,gē-su̍t-tshòng-tsok,12,gē-su̍t-chhòng-chok,ge7sut8tshong3tsok4,ge7sut8chhong3chok4,gesuttshongtsok,gesutchhongchok
蘇州𥰔仔,soo-tsiu-phín-á,12,so͘-chiu-phín-á,soo1tsiu1phin2a2,soo1chiu1phin2a2,sootsiuphina,soochiuphina
虎克定律,hóo-khik-tīng-lu̍t,12,hó͘-khek-tēng-lu̍t,hoo2khik4ting7lut8,hoo2khek4teng7lut8,hookhiktinglut,hookhektenglut
虹吸現象,hông-khip-hiān-siōng,12,hông-khip-hiān-siōng,hong5khip4hian7siong7,hong5khip4hian7siong7,hongkhiphiansiong,hongkhiphiansiong
螢光色水,îng-kng-sik-tsuí,12,êng-kng-sek-chúi,ing5kng1sik4tsui2,eng5kng1sek4chui2,ingkngsiktsui,engkngsekchui
血管硬化,hueh-kńg-ngē-huà,12,hoeh-kńg-ngē-hòa,hueh4kng2nge7hua3,hoeh4kng2nge7hoa3,huehkngngehua,hoehkngngehoa
血緣關係,hiat-iân-kuan-hē,12,hiat-iân-koan-hē,hiat4ian5kuan1he7,hiat4ian5koan1he7,hiatiankuanhe,hiatiankoanhe
行政機關,hîng-tsìng-ki-kuan,12,hêng-chèng-ki-koan,hing5tsing3ki1kuan1,heng5cheng3ki1koan1,hingtsingkikuan,hengchengkikoan
行進樂隊,hîng-tsìn-ga̍k-tuī,12,hêng-chìn-ga̍k-tūi,hing5tsin3gak8tui7,heng5chin3gak8tui7,hingtsingaktui,hengchingaktui
衛星雲圖,uē-tshenn-hûn-tôo,12,ōe-chheⁿ-hûn-tô͘,ue7tshenn1hun5too5,oe7chhenn1hun5too5,uetshennhuntoo,oechhennhuntoo
衛星雲圖,uī-tshenn-hûn-tôo,12,ūi-chheⁿ-hûn-tô͘,ui7tshenn1hun5too5,ui7chhenn1hun5too5,uitshennhuntoo,uichhennhuntoo
表演藝術,piáu-ián-gē-su̍t,12,piáu-ián-gē-su̍t,piau2ian2ge7sut8,piau2ian2ge7sut8,piauiangesut,piauiangesut
表達感情,piáu-ta̍t-kám-tsîng,12,piáu-ta̍t-kám-chêng,piau2tat8kam2tsing5,piau2tat8kam2cheng5,piautatkamtsing,piautatkamcheng
裝置藝術,tsong-tì-gē-su̍t,12,chong-tì-gē-su̍t,tsong1ti3ge7sut8,chong1ti3ge7sut8,tsongtigesut,chongtigesut
複合圖形,ho̍k-ha̍p-tôo-hîng,12,ho̍k-ha̍p-tô͘-hêng,hok8hap8too5hing5,hok8hap8too5heng5,hokhaptoohing,hokhaptooheng
複合形體,ho̍k-ha̍p-hîng-thé,12,ho̍k-ha̍p-hêng-thé,hok8hap8hing5the2,hok8hap8heng5the2,hokhaphingthe,hokhaphengthe
西南季風,sai-lâm-kuì-hong,12,sai-lâm-kùi-hong,sai1lam5kui3hong1,sai1lam5kui3hong1,sailamkuihong,sailamkuihong
西太平洋,se-thài-pîng-iûnn,12,se-thài-pêng-iûⁿ,se1thai3ping5iunn5,se1thai3peng5iunn5,sethaipingiunn,sethaipengiunn
西沙群島,sai-sua-kûn-tó,12,sai-soa-kûn-tó,sai1sua1kun5to2,sai1soa1kun5to2,saisuakunto,saisoakunto
西部平原,se-pōo-pîng-guân,12,se-pō͘-pêng-goân,se1poo7ping5guan5,se1poo7peng5goan5,sepoopingguan,sepoopenggoan
西部海岸,se-pōo-hái-gān,12,se-pō͘-hái-gān,se1poo7hai2gan7,se1poo7hai2gan7,sepoohaigan,sepoohaigan
西部海岸,se-pōo-hái-huānn,12,se-pō͘-hái-hōaⁿ,se1poo7hai2huann7,se1poo7hai2hoann7,sepoohaihuann,sepoohaihoann
西部走廊,se-pōo-tsáu-lông,12,se-pō͘-cháu-lông,se1poo7tsau2long5,se1poo7chau2long5,sepootsaulong,sepoochaulong
覆地弓身,phak-tē-king-sin,12,phak-tē-keng-sin,phak4te7king1sin1,phak4te7keng1sin1,phaktekingsin,phaktekengsin
視力檢查,sī-li̍k-kiám-tsa,12,sī-le̍k-kiám-cha,si7lik8kiam2tsa1,si7lek8kiam2cha1,silikkiamtsa,silekkiamcha
視覺描寫,sī-kak-biâu-siá,12,sī-kak-biâu-siá,si7kak4biau5sia2,si7kak4biau5sia2,sikakbiausia,sikakbiausia
視覺描寫,sī-kak-biô-siá,12,sī-kak-biô-siá,si7kak4bio5sia2,si7kak4bio5sia2,sikakbiosia,sikakbiosia
視覺藝術,sī-kak-gē-su̍t,12,sī-kak-gē-su̍t,si7kak4ge7sut8,si7kak4ge7sut8,sikakgesut,sikakgesut
觀測天氣,kuan-tshik-thinn-khì,12,koan-chhek-thiⁿ-khì,kuan1tshik4thinn1khi3,koan1chhek4thinn1khi3,kuantshikthinnkhi,koanchhekthinnkhi
角柱底面,kak-thiāu-té-bīn,12,kak-thiāu-té-bīn,kak4thiau7te2bin7,kak4thiau7te2bin7,kakthiautebin,kakthiautebin
角結膜炎,kak-kiat-mo̍oh-iām,12,kak-kiat-mo̍͘h-iām,kak4kiat4mooh8iam7,kak4kiat4mooh8iam7,kakkiatmoohiam,kakkiatmoohiam
言語霸凌,giân-gí-pà-lîng,12,giân-gí-pà-lêng,gian5gi2pa3ling5,gian5gi2pa3leng5,giangipaling,giangipaleng
言論自由,giân-lūn-tsū-iû,12,giân-lūn-chū-iû,gian5lun7tsu7iu5,gian5lun7chu7iu5,gianluntsuiu,gianlunchuiu
計時工具,kè-sî-kang-khū,12,kè-sî-kang-khū,ke3si5kang1khu7,ke3si5kang1khu7,kesikangkhu,kesikangkhu
計時工具,kè-sî-kang-kū,12,kè-sî-kang-kū,ke3si5kang1ku7,ke3si5kang1ku7,kesikangku,kesikangku
語句擴寫,gí-kù-khok-siá,12,gí-kù-khok-siá,gi2ku3khok4sia2,gi2ku3khok4sia2,gikukhoksia,gikukhoksia
語文常識,gí-bûn-siông-sik,12,gí-bûn-siông-sek,gi2bun5siong5sik4,gi2bun5siong5sek4,gibunsiongsik,gibunsiongsek
語文能力,gí-bûn-lîng-li̍k,12,gí-bûn-lêng-le̍k,gi2bun5ling5lik8,gi2bun5leng5lek8,gibunlinglik,gibunlenglek
語言表達,gí-giân-piáu-ta̍t,12,gí-giân-piáu-ta̍t,gi2gian5piau2tat8,gi2gian5piau2tat8,gigianpiautat,gigianpiautat
課文大意,khò-bûn-tāi-ì,12,khò-bûn-tāi-ì,kho3bun5tai7i3,kho3bun5tai7i3,khobuntaii,khobuntaii
變溫動物,piàn-un-tōng-bu̍t,12,piàn-un-tōng-bu̍t,pian3un1tong7but8,pian3un1tong7but8,pianuntongbut,pianuntongbut
貧富差距,pîn-hù-tsha-kī,12,pîn-hù-chha-kī,pin5hu3tsha1ki7,pin5hu3chha1ki7,pinhutshaki,pinhuchhaki
貿易協定,bōo-i̍k-hia̍p-tīng,12,bō͘-e̍k-hia̍p-tēng,boo7ik8hiap8ting7,boo7ek8hiap8teng7,booikhiapting,booekhiapteng
資料篋仔,tsu-liāu-kheh-á,12,chu-liāu-kheh-á,tsu1liau7kheh4a2,chu1liau7kheh4a2,tsuliaukheha,chuliaukheha
資源開發,tsu-guân-khai-huat,12,chu-goân-khai-hoat,tsu1guan5khai1huat4,chu1goan5khai1hoat4,tsuguankhaihuat,chugoankhaihoat
資訊產業,tsu-sìn-sán-gia̍p,12,chu-sìn-sán-gia̍p,tsu1sin3san2giap8,chu1sin3san2giap8,tsusinsangiap,chusinsangiap
資訊科技,tsu-sìn-kho-ki,12,chu-sìn-kho-ki,tsu1sin3kho1ki1,chu1sin3kho1ki1,tsusinkhoki,chusinkhoki
蹛的環境,tuà-ê-khuân-kíng,12,tòa-ê-khoân-kéng,tua3e5khuan5king2,toa3e5khoan5keng2,tuaekhuanking,toaekhoankeng
身心健康,sin-sim-kiān-khong,12,sin-sim-kiān-khong,sin1sim1kian7khong1,sin1sim1kian7khong1,sinsimkiankhong,sinsimkiankhong
身體機能,sin-thé-ki-lîng,12,sin-thé-ki-lêng,sin1the2ki1ling5,sin1the2ki1leng5,sinthekiling,sinthekileng
軍事防禦,kun-sū-hông-gū,12,kun-sū-hông-gū,kun1su7hong5gu7,kun1su7hong5gu7,kunsuhonggu,kunsuhonggu
農業社會,lông-gia̍p-siā-huē,12,lông-gia̍p-siā-hōe,long5giap8sia7hue7,long5giap8sia7hoe7,longgiapsiahue,longgiapsiahoe
農漁牧業,lông-hî-bo̍k-gia̍p,12,lông-hî-bo̍k-gia̍p,long5hi5bok8giap8,long5hi5bok8giap8,longhibokgiap,longhibokgiap
退位減法,thè-uī-kiám-huat,12,thè-ūi-kiám-hoat,the3ui7kiam2huat4,the3ui7kiam2hoat4,theuikiamhuat,theuikiamhoat
透明黏布,thàu-bîng-liâm-pòo,12,thàu-bêng-liâm-pò͘,thau3bing5liam5poo3,thau3beng5liam5poo3,thaubingliampoo,thaubengliampoo
透明黏布,thò-bîng-liâm-pòo,12,thò-bêng-liâm-pò͘,tho3bing5liam5poo3,tho3beng5liam5poo3,thobingliampoo,thobengliampoo
通訊工具,thong-sìn-kang-khū,12,thong-sìn-kang-khū,thong1sin3kang1khu7,thong1sin3kang1khu7,thongsinkangkhu,thongsinkangkhu
通訊工具,thong-sìn-kang-kū,12,thong-sìn-kang-kū,thong1sin3kang1ku7,thong1sin3kang1ku7,thongsinkangku,thongsinkangku
通訊設施,thong-sìn-siat-si,12,thong-sìn-siat-si,thong1sin3siat4si1,thong1sin3siat4si1,thongsinsiatsi,thongsinsiatsi
通貨膨脹,thong-huè-phòng-tiòng,12,thong-hòe-phòng-tiòng,thong1hue3phong3tiong3,thong1hoe3phong3tiong3,thonghuephongtiong,thonghoephongtiong
速度記號,sok-tōo-kì-hō,12,sok-tō͘-kì-hō,sok4too7ki3ho7,sok4too7ki3ho7,soktookiho,soktookiho
造字方法,tsō-jī-hong-huat,12,chō-jī-hong-hoat,tso7ji7hong1huat4,cho7ji7hong1hoat4,tsojihonghuat,chojihonghoat
連續記號,liân-sio̍k-kì-hō,12,liân-sio̍k-kì-hō,lian5siok8ki3ho7,lian5siok8ki3ho7,liansiokkiho,liansiokkiho
進位加法,tsìn-uī-ka-huat,12,chìn-ūi-ka-hoat,tsin3ui7ka1huat4,chin3ui7ka1hoat4,tsinuikahuat,chinuikahoat
遊戲器材,iû-hì-khì-tsâi,12,iû-hì-khì-châi,iu5hi3khi3tsai5,iu5hi3khi3chai5,iuhikhitsai,iuhikhichai
遊戲軟體,iû-hì-nńg-thé,12,iû-hì-nńg-thé,iu5hi3nng2the2,iu5hi3nng2the2,iuhinngthe,iuhinngthe
運動傷害,ūn-tōng-siong-hāi,12,ūn-tōng-siong-hāi,un7tong7siong1hai7,un7tong7siong1hai7,untongsionghai,untongsionghai
運動習慣,ūn-tōng-si̍p-kuàn,12,ūn-tōng-si̍p-koàn,un7tong7sip8kuan3,un7tong7sip8koan3,untongsipkuan,untongsipkoan
運動表現,ūn-tōng-piáu-hiān,12,ūn-tōng-piáu-hiān,un7tong7piau2hian7,un7tong7piau2hian7,untongpiauhian,untongpiauhian
運輸設施,ūn-su-siat-si,12,ūn-su-siat-si,un7su1siat4si1,un7su1siat4si1,unsusiatsi,unsusiatsi
過度開發,kuè-tōo-khai-huat,12,kòe-tō͘-khai-hoat,kue3too7khai1huat4,koe3too7khai1hoat4,kuetookhaihuat,koetookhaihoat
違章建築,uî-tsiong-kiàn-tio̍k,12,ûi-chiong-kiàn-tio̍k,ui5tsiong1kian3tiok8,ui5chiong1kian3tiok8,uitsiongkiantiok,uichiongkiantiok
遞移關係,tē-î-kuan-hē,12,tē-î-koan-hē,te7i5kuan1he7,te7i5koan1he7,teikuanhe,teikoanhe
遠距教學,uán-kī-kàu-ha̍k,12,oán-kī-kàu-ha̍k,uan2ki7kau3hak8,oan2ki7kau3hak8,uankikauhak,oankikauhak
都市計畫,too-tshī-kè-uē,12,to͘-chhī-kè-ōe,too1tshi7ke3ue7,too1chhi7ke3oe7,tootshikeue,toochhikeoe
鄉土文學,hiong-thóo-bûn-ha̍k,12,hiong-thó͘-bûn-ha̍k,hiong1thoo2bun5hak8,hiong1thoo2bun5hak8,hiongthoobunhak,hiongthoobunhak
酸性溶液,sng-sìng-iông-i̍k,12,sng-sèng-iông-e̍k,sng1sing3iong5ik8,sng1seng3iong5ek8,sngsingiongik,sngsengiongek
酸鹼中和,sng-kinn-tiong-hô,12,sng-kiⁿ-tiong-hô,sng1kinn1tiong1ho5,sng1kinn1tiong1ho5,sngkinntiongho,sngkinntiongho
醫療資源,i-liâu-tsu-guân,12,i-liâu-chu-goân,i1liau5tsu1guan5,i1liau5chu1goan5,iliautsuguan,iliauchugoan
里民大會,lí-bîn-tāi-huē,12,lí-bîn-tāi-hōe,li2bin5tai7hue7,li2bin5tai7hoe7,libintaihue,libintaihoe
重複記號,tiông-ho̍k-kì-hō,12,tiông-ho̍k-kì-hō,tiong5hok8ki3ho7,tiong5hok8ki3ho7,tionghokkiho,tionghokkiho
重量單位,tāng-liōng-tan-uī,12,tāng-liōng-tan-ūi,tang7liong7tan1ui7,tang7liong7tan1ui7,tangliongtanui,tangliongtanui
野生動物,iá-sing-tōng-bu̍t,12,iá-seng-tōng-bu̍t,ia2sing1tong7but8,ia2seng1tong7but8,iasingtongbut,iasengtongbut
金言玉語,kim-giân-gio̍k-gí,12,kim-giân-gio̍k-gí,kim1gian5giok8gi2,kim1gian5giok8gi2,kimgiangiokgi,kimgiangiokgi
鈕仔電池,liú-á-tiān-tî,12,liú-á-tiān-tî,liu2a2tian7ti5,liu2a2tian7ti5,liuatianti,liuatianti
銅管樂器,tâng-kuán-ga̍k-khì,12,tâng-koán-ga̍k-khì,tang5kuan2gak8khi3,tang5koan2gak8khi3,tangkuangakkhi,tangkoangakkhi
鎳氫電池,gia̍t-khing-tiān-tî,12,gia̍t-kheng-tiān-tî,giat8khing1tian7ti5,giat8kheng1tian7ti5,giatkhingtianti,giatkhengtianti
