hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
過磅,kèr-pǒng,25,kèr-pǒng,ker3pong6,ker3pong6,kerpong,kerpong
過面,kèr-bīn,25,kèr-bīn,ker3bin7,ker3bin7,kerbin,kerbin
過頭,kèr-thâu,25,kèr-thâu,ker3thau5,ker3thau5,kerthau,kerthau
遺書,uî-sir,25,ûi-sir,ui5sir1,ui5sir1,uisir,uisir
酒配,tsiú-phèr,25,chiú-phèr,tsiu2pher3,chiu2pher3,tsiupher,chiupher
酷暑,khok-sír,25,khok-sír,khok4sir2,khok4sir2,khoksir,khoksir
酷暑,khok-sú,25,khok-sú,khok4su2,khok4su2,khoksu,khoksu
醫師,i-sir,25,i-sir,i1sir1,i1sir1,isir,isir
鐮𠠝,liâm-li̍k,25,liâm-le̍k,liam5lik8,liam5lek8,liamlik,liamlek
闇,iá-mih,25,iá-mih,ia2mih4,ia2mih4,iamih,iamih
防火,hông-hér,25,hông-hér,hong5her2,hong5her2,hongher,hongher
隱士,ín-sū,25,ín-sū,in2su7,in2su7,insu,insu
隱士,írn-sīr,25,írn-sīr,irn2sir7,irn2sir7,irnsir,irnsir
隱士,írn-sǐr,25,írn-sǐr,irn2sir6,irn2sir6,irnsir,irnsir
隱士,ún-sīr,25,ún-sīr,un2sir7,un2sir7,unsir,unsir
隱士,ún-sǐr,25,ún-sǐr,un2sir6,un2sir6,unsir,unsir
隱居,ín-ki,25,ín-ki,in2ki1,in2ki1,inki,inki
隱居,írn-kir,25,írn-kir,irn2kir1,irn2kir1,irnkir,irnkir
隱居,ún-kir,25,ún-kir,un2kir1,un2kir1,unkir,unkir
隱私,ín-su,25,ín-su,in2su1,in2su1,insu,insu
隱私,írn-sir,25,írn-sir,irn2sir1,irn2sir1,irnsir,irnsir
隱私,ún-sir,25,ún-sir,un2sir1,un2sir1,unsir,unsir
隱語,ín-gí,25,ín-gí,in2gi2,in2gi2,ingi,ingi
隱語,írn-gír,25,írn-gír,irn2gir2,irn2gir2,irngir,irngir
隱語,ún-gír,25,ún-gír,un2gir2,un2gir2,ungir,ungir
隱語,ún-gú,25,ún-gú,un2gu2,un2gu2,ungu,ungu
隸書,lē-sir,25,lē-sir,le7sir1,le7sir1,lesir,lesir
隸書,lē-su,25,lē-su,le7su1,le7su1,lesu,lesu
雞頭,kere-thâu,25,kere-thâu,kere1thau5,kere1thau5,kerethau,kerethau
雞頭,kue-thâu,25,koe-thâu,kue1thau5,koe1thau5,kuethau,koethau
難事,lân-sīr,25,lân-sīr,lan5sir7,lan5sir7,lansir,lansir
難事,lân-sū,25,lân-sū,lan5su7,lan5su7,lansu,lansu
面會,biān-hē,25,biān-hē,bian7he7,bian7he7,bianhe,bianhe
面會,biān-hēr,25,biān-hēr,bian7her7,bian7her7,bianher,bianher
面皮,bīn-phêr,25,bīn-phêr,bin7pher5,bin7pher5,binpher,binpher
鞄,kha-báng,25,kha-báng,kha1bang2,kha1bang2,khabang,khabang
頓首,tùn-siú,25,tùn-siú,tun3siu2,tun3siu2,tunsiu,tunsiu
頭序,thâu-sīr,25,thâu-sīr,thau5sir7,thau5sir7,thausir,thausir
頭序,thâu-sū,25,thâu-sū,thau5su7,thau5su7,thausu,thausu
頭序,thâu-sǐr,25,thâu-sǐr,thau5sir6,thau5sir6,thausir,thausir
題序,terê-sīr,25,têre-sīr,tere5sir7,tere5sir7,teresir,teresir
題序,terê-sǐr,25,têre-sǐr,tere5sir6,tere5sir6,teresir,teresir
題序,tuê-sīr,25,tôe-sīr,tue5sir7,toe5sir7,tuesir,toesir
題序,tuê-sǐr,25,tôe-sǐr,tue5sir6,toe5sir6,tuesir,toesir
風呂,hú-looh,25,hú-lo͘h,hu2looh4,hu2looh4,hulooh,hulooh
風尾,hong-bér,25,hong-bér,hong1ber2,hong1ber2,hongber,hongber
風尾,huang-bér,25,hoang-bér,huang1ber2,hoang1ber2,huangber,hoangber
風火,hong-hér,25,hong-hér,hong1her2,hong1her2,hongher,hongher
食パン,sio̍k-pháng,25,sio̍k-pháng,siok8phang2,siok8phang2,siokphang,siokphang
飯盒,ha̋ng-góo,25,hăng-gó͘,hang1goo2,hang9goo2,hanggoo,hanggoo
饂飩,u-lóng,25,u-lóng,u1long2,u1long2,ulong,ulong
鬱色,ut-sik,25,ut-sek,ut4sik4,ut4sek4,utsik,utsek
魚拊,hîr-hú,25,hîr-hú,hir5hu2,hir5hu2,hirhu,hirhu
鯊魚,sua-hîr,25,soa-hîr,sua1hir5,soa1hir5,suahir,soahir
麵皮,mī-phê,25,mī-phê,mi7phe5,mi7phe5,miphe,miphe
麵皮,mī-phêr,25,mī-phêr,mi7pher5,mi7pher5,mipher,mipher
黴菌,ba̋i-khín,25,băi-khín,bai1khin2,bai9khin2,baikhin,baikhin
齊斬,tserê-tsánn,25,chêre-cháⁿ,tsere5tsann2,chere5chann2,tseretsann,cherechann
齊斬,tsuê-tsánn,25,chôe-cháⁿ,tsue5tsann2,choe5chann2,tsuetsann,choechann
齒科,khí-kher,25,khí-kher,khi2kher1,khi2kher1,khikher,khikher
龍眼,ngirî-ngirí,25,ngîri-ngíri,ngiri5ngiri2,ngiri5ngiri2,ngiringiri,ngiringiri
龍門,liông-bûn,25,liông-bûn,liong5bun5,liong5bun5,liongbun,liongbun
𫝛人,sâng-lâng,25,sâng-lâng,sang5lang5,sang5lang5,sanglang,sanglang
𫝛勻,sâng-ûn,25,sâng-ûn,sang5un5,sang5un5,sangun,sangun
𫝛年,sâng-nî,25,sâng-nî,sang5ni5,sang5ni5,sangni,sangni
𫝛時,sâng-sî,25,sâng-sî,sang5si5,sang5si5,sangsi,sangsi
𫝛款,sâng-khuán,25,sâng-khoán,sang5khuan2,sang5khoan2,sangkhuan,sangkhoan
𫝛途,sâng-tôo,25,sâng-tô͘,sang5too5,sang5too5,sangtoo,sangtoo
趙,tiāu,21,tiāu,tiau7,tiau7,tiau,tiau
齊,tsu,20,chu,tsu1,chu1,tsu,chu
あいさつ,a̋i-sat-tsuh,16,ăi-sat-chuh,ai1sat4tsuh4,ai9sat4chuh4,aisattsuh,aisatchuh
あにき,a-ní-khih,16,a-ní-khih,a1ni2khih4,a1ni2khih4,anikhih,anikhih
おじさん,oo-jí-sáng,16,o͘-jí-sáng,oo1ji2sang2,oo1ji2sang2,oojisang,oojisang
おにんぎょう,oo-lín-gióo,16,o͘-lín-gió͘,oo1lin2gioo2,oo1lin2gioo2,oolingioo,oolingioo
おねえさん,oo-nè-sàng,16,o͘-nè-sàng,oo1ne3sang3,oo1ne3sang3,oonesang,oonesang
おばさん,oo-bá-sáng,16,o͘-bá-sáng,oo1ba2sang2,oo1ba2sang2,oobasang,oobasang
お人形,oo-lín-gióo,16,o͘-lín-gió͘,oo1lin2gioo2,oo1lin2gioo2,oolingioo,oolingioo
お姉さん,oo-nè-sàng,16,o͘-nè-sàng,oo1ne3sang3,oo1ne3sang3,oonesang,oonesang
きもち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4,khimootsih,khimoochih
さくら,sa-khú-lah,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4,sakhulah,sakhulah
さしみ,sa-sí-mih,16,sa-sí-mih,sa1si2mih4,sa1si2mih4,sasimih,sasimih
しあげ,si-á-geh,16,si-á-geh,si1a2geh4,si1a2geh4,siageh,siageh
せびろ,se-bí-looh,16,se-bí-lo͘h,se1bi2looh4,se1bi2looh4,sebilooh,sebilooh
ぞうり,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2,loolia,loolia
たくあん,tha-khú-áng,16,tha-khú-áng,tha1khu2ang2,tha1khu2ang2,thakhuang,thakhuang
たたみ,tha-thá-mih,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4,thathamih,thathamih
だいじょうぶ,la̋i-jiòo-bù,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3,laijioobu,laijioobu
ちゃんばら,tshia̋n-pá-lah,16,chhiăn-pá-lah,tshian1pa2lah4,chhian9pa2lah4,tshianpalah,chhianpalah
ひのき,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih4,hi1noo2khih4,hinookhih,hinookhih
ようちえん,iu-tsí-ián,16,iu-chí-ián,iu1tsi2ian2,iu1chi2ian2,iutsiian,iuchiian
わさび,ua-sá-bih,16,oa-sá-bih,ua1sa2bih4,oa1sa2bih4,uasabih,oasabih
アルミ,a-lú-mih,16,a-lú-mih,a1lu2mih4,a1lu2mih4,alumih,alumih
エプロン,e-pú-lóng,16,e-pú-lóng,e1pu2long2,e1pu2long2,epulong,epulong
オートバイ,oo-tóo-bái,16,o͘-tó͘-bái,oo1too2bai2,oo1too2bai2,ootoobai,ootoobai
カメラ,kha-mé-lah,16,kha-mé-lah,kha1me2lah4,kha1me2lah4,khamelah,khamelah
ガソリン,ga-sóo-lín,16,ga-só͘-lín,ga1soo2lin2,ga1soo2lin2,gasoolin,gasoolin
クラッチ,khu-lá-tsih,16,khu-lá-chih,khu1la2tsih4,khu1la2chih4,khulatsih,khulachih
クリーム,khu-lì-mù,16,khu-lì-mù,khu1li3mu3,khu1li3mu3,khulimu,khulimu
ケチャップ,khe-tsiap-puh,16,khe-chiap-puh,khe1tsiap4puh4,khe1chiap4puh4,khetsiappuh,khechiappuh
コミッション,khoo-mí-sióng,16,kho͘-mí-sióng,khoo1mi2siong2,khoo1mi2siong2,khoomisiong,khoomisiong
コレラ,khoo-lé-lah,16,kho͘-lé-lah,khoo1le2lah4,khoo1le2lah4,khoolelah,khoolelah
コンクリート,khōng-ku-lí,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2,khongkuli,khongkuli
ゴルフ,goo-lú-huh,16,go͘-lú-huh,goo1lu2huh4,goo1lu2huh4,gooluhuh,gooluhuh
サンプル,sa̋m-phú-luh,16,săm-phú-luh,sam1phu2luh4,sam9phu2luh4,samphuluh,samphuluh
サービス,sa̋-bì-sù,16,să-bì-sù,sa1bi3su3,sa9bi3su3,sabisu,sabisu
ジルバ,ji-lú-bah,16,ji-lú-bah,ji1lu2bah4,ji1lu2bah4,jilubah,jilubah
スクーター,su-khù-tà,16,su-khù-tà,su1khu3ta3,su1khu3ta3,sukhuta,sukhuta
スパナ,si̍p-pán-ná,16,si̍p-pán-ná,sip8pan2na2,sip8pan2na2,sippanna,sippanna
スリッパ,su-lit-pah,16,su-lit-pah,su1lit4pah4,su1lit4pah4,sulitpah,sulitpah
タクシー,tha-khú-sih,16,tha-khú-sih,tha1khu2sih4,tha1khu2sih4,thakhusih,thakhusih
テニス,the-ní-suh,16,the-ní-suh,the1ni2suh4,the1ni2suh4,thenisuh,thenisuh
テンプラ,thia̋n-pú-lah,16,thiăn-pú-lah,thian1pu2lah4,thian9pu2lah4,thianpulah,thianpulah
トマト,thoo-má-tooh,16,tho͘-má-to͘h,thoo1ma2tooh4,thoo1ma2tooh4,thoomatooh,thoomatooh
トラック,thoo-lá-khuh,16,tho͘-lá-khuh,thoo1la2khuh4,thoo1la2khuh4,thoolakhuh,thoolakhuh
ドライバー,loo-lài-bà,16,lo͘-lài-bà,loo1lai3ba3,loo1lai3ba3,loolaiba,loolaiba
ネクタイ,ne-kut-tái,16,ne-kut-tái,ne1kut4tai2,ne1kut4tai2,nekuttai,nekuttai
ハイカラ,hái-kat-lá,16,hái-kat-lá,hai2kat4la2,hai2kat4la2,haikatla,haikatla
ハイーカラ,hái-kat-lá,16,hái-kat-lá,hai2kat4la2,hai2kat4la2,haikatla,haikatla
ハンドル,ha̋n-tóo-luh,16,hăn-tó͘-luh,han1too2luh4,han9too2luh4,hantooluh,hantooluh
バイオリン,bai-óo-lín,16,bai-ó͘-lín,bai1oo2lin2,bai1oo2lin2,baioolin,baioolin
バッテリー,ba̍t-té-lih,16,ba̍t-té-lih,bat8te2lih4,bat8te2lih4,battelih,battelih
パチンコ,pha-tsìn-kòo,16,pha-chìn-kò͘,pha1tsin3koo3,pha1chin3koo3,phatsinkoo,phachinkoo
パーセント,pha̋-siàn-tòo,16,phă-siàn-tò͘,pha1sian3too3,pha9sian3too3,phasiantoo,phasiantoo
ビタミン,bi-tá-bín,16,bi-tá-bín,bi1ta2bin2,bi1ta2bin2,bitabin,bitabin
ピアノ,phi-á-nooh,16,phi-á-no͘h,phi1a2nooh4,phi1a2nooh4,phianooh,phianooh
ブラジャー,bu-là-jià,16,bu-là-jià,bu1la3jia3,bu1la3jia3,bulajia,bulajia
ブルース,pu-lù-sù,16,pu-lù-sù,pu1lu3su3,pu1lu3su3,pulusu,pulusu
ベニヤ,me-lí-á,16,me-lí-á,me1li2a2,me1li2a2,melia,melia
ホテル,hoo-té-luh,16,ho͘-té-luh,hoo1te2luh4,hoo1te2luh4,hooteluh,hooteluh
ホルモン,hoo-lú-bóng,16,ho͘-lú-bóng,hoo1lu2bong2,hoo1lu2bong2,hoolubong,hoolubong
ボクシング,bo̍k-sìn-gù,16,bo̍k-sìn-gù,bok8sin3gu3,bok8sin3gu3,boksingu,boksingu
マッサージ,ma-sà-tsì,16,ma-sà-chì,ma1sa3tsi3,ma1sa3chi3,masatsi,masachi
マラソン,ma-lá-sóng,16,ma-lá-sóng,ma1la2song2,ma1la2song2,malasong,malasong
ラケット,la-kiat-tooh,16,la-kiat-to͘h,la1kiat4tooh4,la1kiat4tooh4,lakiattooh,lakiattooh
ラジオ,la-jí-ooh,16,la-jí-o͘h,la1ji2ooh4,la1ji2ooh4,lajiooh,lajiooh
ラムネ,la-mú-neh,16,la-mú-neh,la1mu2neh4,la1mu2neh4,lamuneh,lamuneh
ランニング,la̋i-lìn-gù,16,lăi-lìn-gù,lai1lin3gu3,lai9lin3gu3,lailingu,lailingu
リヤカー,li-á-khah,16,li-á-khah,li1a2khah4,li1a2khah4,liakhah,liakhah
ワイシャツ,ua̋i-siat-tsuh,16,oăi-siat-chuh,uai1siat4tsuh4,oai9siat4chuh4,uaisiattsuh,oaisiatchuh
ワルツ,ua-lù-tsuh,16,oa-lù-chuh,ua1lu3tsuh4,oa1lu3chuh4,ualutsuh,oaluchuh
不二價,put-jī-kà,16,put-jī-kà,put4ji7ka3,put4ji7ka3,putjika,putjika
不二價,put-lī-kà,16,put-lī-kà,put4li7ka3,put4li7ka3,putlika,putlika
不二價,put-lī-kè,16,put-lī-kè,put4li7ke3,put4li7ke3,putlike,putlike
仕上げ,si-á-geh,16,si-á-geh,si1a2geh4,si1a2geh4,siageh,siageh
傀儡戲,ka-lér-hì,16,ka-lér-hì,ka1ler2hi3,ka1ler2hi3,kalerhi,kalerhi
兄貴,a-ní-khih,16,a-ní-khih,a1ni2khih4,a1ni2khih4,anikhih,anikhih
刺身,sa-sí-mih,16,sa-sí-mih,sa1si2mih4,sa1si2mih4,sasimih,sasimih
口頭話,kháu-thâu-uē,16,kháu-thâu-ōe,khau2thau5ue7,khau2thau5oe7,khauthauue,khauthauoe
口頭語,kháu-thâu-gí,16,kháu-thâu-gí,khau2thau5gi2,khau2thau5gi2,khauthaugi,khauthaugi
口頭語,kháu-thâu-gír,16,kháu-thâu-gír,khau2thau5gir2,khau2thau5gir2,khauthaugir,khauthaugir
口頭語,kháu-thâu-gú,16,kháu-thâu-gú,khau2thau5gu2,khau2thau5gu2,khauthaugu,khauthaugu
嘆語詞,thàn-gí-sû,16,thàn-gí-sû,than3gi2su5,than3gi2su5,thangisu,thangisu
嘆語詞,thàn-gír-sîr,16,thàn-gír-sîr,than3gir2sir5,than3gir2sir5,thangirsir,thangirsir
嘆語詞,thàn-gú-sû,16,thàn-gú-sû,than3gu2su5,than3gu2su5,thangusu,thangusu
圕,tôo-sir-kuán,16,tô͘-sir-koán,too5sir1kuan2,too5sir1koan2,toosirkuan,toosirkoan
圕,tôo-su-kuán,16,tô͘-su-koán,too5su1kuan2,too5su1koan2,toosukuan,toosukoan
圖書館,tôo-sir-kuán,16,tô͘-sir-koán,too5sir1kuan2,too5sir1koan2,toosirkuan,toosirkoan
大丈夫,la̋i-jiòo-bù,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3,laijioobu,laijioobu
大本字,tuā-pún-lī,16,tōa-pún-lī,tua7pun2li7,toa7pun2li7,tuapunli,toapunli
天麩羅,thia̋n-pú-lah,16,thiăn-pú-lah,thian1pu2lah4,thian9pu2lah4,thianpulah,thianpulah
如來佛,jîr-lâi-hu̍t,16,jîr-lâi-hu̍t,jir5lai5hut8,jir5lai5hut8,jirlaihut,jirlaihut
如來佛,jû-lâi-hu̍t,16,jû-lâi-hu̍t,ju5lai5hut8,ju5lai5hut8,julaihut,julaihut
如來佛,lîr-lâi-hu̍t,16,lîr-lâi-hu̍t,lir5lai5hut8,lir5lai5hut8,lirlaihut,lirlaihut
如來佛,lû-lâi-hu̍t,16,lû-lâi-hu̍t,lu5lai5hut8,lu5lai5hut8,lulaihut,lulaihut
如夫人,jîr-hu-jîn,16,jîr-hu-jîn,jir5hu1jin5,jir5hu1jin5,jirhujin,jirhujin
如夫人,lîr-hu-lîn,16,lîr-hu-lîn,lir5hu1lin5,lir5hu1lin5,lirhulin,lirhulin
小乘教,sió-sīng-kàu,16,sió-sēng-kàu,sio2sing7kau3,sio2seng7kau3,siosingkau,siosengkau
小兒科,siáu-jî-khe,16,siáu-jî-khe,siau2ji5khe1,siau2ji5khe1,siaujikhe,siaujikhe
小兒科,siáu-jî-kher,16,siáu-jî-kher,siau2ji5kher1,siau2ji5kher1,siaujikher,siaujikher
小兒科,siáu-lî-khe,16,siáu-lî-khe,siau2li5khe1,siau2li5khe1,siaulikhe,siaulikhe
小兒科,siáu-lî-kher,16,siáu-lî-kher,siau2li5kher1,siau2li5kher1,siaulikher,siaulikher
小本字,sió-pún-lī,16,sió-pún-lī,sio2pun2li7,sio2pun2li7,siopunli,siopunli
小父さん,oo-jí-sáng,16,o͘-jí-sáng,oo1ji2sang2,oo1ji2sang2,oojisang,oojisang
尾仔,bué--á,16,bóe--á,bue2a2,boe2a2,buea,boea
尾仔,bé--á,16,bé--á,be2a2,be2a2,bea,bea
尾仔,bér--á,16,bér--á,ber2a2,ber2a2,bera,bera
山葵,ua-sá-bih,16,oa-sá-bih,ua1sa2bih4,oa1sa2bih4,uasabih,oasabih
布袋戲,pòo-tēr-hì,16,pò͘-tēr-hì,poo3ter7hi3,poo3ter7hi3,pooterhi,pooterhi
廢去,huè--khì,16,hòe--khì,hue3khi3,hoe3khi3,huekhi,hoekhi
廢去,huè--khìr,16,hòe--khìr,hue3khir3,hoe3khir3,huekhir,hoekhir
廢去,huì--khì,16,hùi--khì,hui3khi3,hui3khi3,huikhi,huikhi
御林軍,gī-lîm-kun,16,gī-lîm-kun,gi7lim5kun1,gi7lim5kun1,gilimkun,gilimkun
御林軍,gīr-lîm-kun,16,gīr-lîm-kun,gir7lim5kun1,gir7lim5kun1,girlimkun,girlimkun
御林軍,gū-lîm-kun,16,gū-lîm-kun,gu7lim5kun1,gu7lim5kun1,gulimkun,gulimkun
想退悔,siūnn-thè-hué,16,siūⁿ-thè-hóe,siunn7the3hue2,siunn7the3hoe2,siunnthehue,siunnthehoe
想退悔,siūnn-thèr-hué,16,siūⁿ-thèr-hóe,siunn7ther3hue2,siunn7ther3hoe2,siunntherhue,siunntherhoe
想退悔,siǔnn-thèr-hué,16,siǔⁿ-thèr-hóe,siunn6ther3hue2,siunn6ther3hoe2,siunntherhue,siunntherhoe
抽退步,thiu-thè-pōo,16,thiu-thè-pō͘,thiu1the3poo7,thiu1the3poo7,thiuthepoo,thiuthepoo
抽退步,thiu-thèr-pōo,16,thiu-thèr-pō͘,thiu1ther3poo7,thiu1ther3poo7,thiutherpoo,thiutherpoo
挨拶,a̋i-sat-tsuh,16,ăi-sat-chuh,ai1sat4tsuh4,ai9sat4chuh4,aisattsuh,aisatchuh
搖會頭,iô-huē-thâu,16,iô-hōe-thâu,io5hue7thau5,io5hoe7thau5,iohuethau,iohoethau
搖會頭,iô-hē-thâu,16,iô-hē-thâu,io5he7thau5,io5he7thau5,iohethau,iohethau
搖會頭,iô-hēr-thâu,16,iô-hēr-thâu,io5her7thau5,io5her7thau5,ioherthau,ioherthau
摩訶埵,môo-ho-sat,16,mô͘-ho-sat,moo5ho1sat4,moo5ho1sat4,moohosat,moohosat
摩訶埵,môo-hoo-sat,16,mô͘-ho͘-sat,moo5hoo1sat4,moo5hoo1sat4,moohoosat,moohoosat
教科書,kàu-kher-sir,16,kàu-kher-sir,kau3kher1sir1,kau3kher1sir1,kaukhersir,kaukhersir
教科書,kàu-kho-sir,16,kàu-kho-sir,kau3kho1sir1,kau3kho1sir1,kaukhosir,kaukhosir
會不是,hēr-put-sī,16,hēr-put-sī,her7put4si7,her7put4si7,herputsi,herputsi
會不是,hēr-put-sǐ,16,hēr-put-sǐ,her7put4si6,her7put4si6,herputsi,herputsi
會失禮,hēr-sit-lé,16,hēr-sit-lé,her7sit4le2,her7sit4le2,hersitle,hersitle
會毋著,hēr-m̄-tio̍h,16,hēr-m̄-tio̍h,her7m7tioh8,her7m7tioh8,hermtioh,hermtioh
桜,sa-khú-lah,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4,sakhulah,sakhulah
檜,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih4,hi1noo2khih4,hinookhih,hinookhih
歹去,phái--khìr,16,phái--khìr,phai2khir3,phai2khir3,phaikhir,phaikhir
氣持ち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4,khimootsih,khimoochih
沢庵,tha-khú-áng,16,tha-khú-áng,tha1khu2ang2,tha1khu2ang2,thakhuang,thakhuang
洗手盆,seré-tshiú-phûn,16,sére-chhiú-phûn,sere2tshiu2phun5,sere2chhiu2phun5,seretshiuphun,serechhiuphun
洗手盆,sué-tshiú-phûn,16,sóe-chhiú-phûn,sue2tshiu2phun5,soe2chhiu2phun5,suetshiuphun,soechhiuphun
洗手盆,sé-tshiú-phûn,16,sé-chhiú-phûn,se2tshiu2phun5,se2chhiu2phun5,setshiuphun,sechhiuphun
洗浴間,seré-i̍k-king,16,sére-e̍k-keng,sere2ik8king1,sere2ek8keng1,sereikking,sereekkeng
洗浴間,sué-i̍k-king,16,sóe-e̍k-keng,sue2ik8king1,soe2ek8keng1,sueikking,soeekkeng
洗浴間,sé-i̍k-king,16,sé-e̍k-keng,se2ik8king1,se2ek8keng1,seikking,seekkeng
洗米潘,seré-bí-phun,16,sére-bí-phun,sere2bi2phun1,sere2bi2phun1,serebiphun,serebiphun
洗米潘,sué-bí-phun,16,sóe-bí-phun,sue2bi2phun1,soe2bi2phun1,suebiphun,soebiphun
洗米潘,sé-bí-phun,16,sé-bí-phun,se2bi2phun1,se2bi2phun1,sebiphun,sebiphun
洗身離,seré-sin-lī,16,sére-sin-lī,sere2sin1li7,sere2sin1li7,seresinli,seresinli
洗身離,sué-sin-lī,16,sóe-sin-lī,sue2sin1li7,soe2sin1li7,suesinli,soesinli
洗身離,sé-sin-lī,16,sé-sin-lī,se2sin1li7,se2sin1li7,sesinli,sesinli
洗面風,seré-bīn-hong,16,sére-bīn-hong,sere2bin7hong1,sere2bin7hong1,serebinhong,serebinhong
洗面風,sué-bīn-hong,16,sóe-bīn-hong,sue2bin7hong1,soe2bin7hong1,suebinhong,soebinhong
洗面風,sé-bīn-hong,16,sé-bīn-hong,se2bin7hong1,se2bin7hong1,sebinhong,sebinhong
洗飯頓,seré-pn̄g-tǹg,16,sére-pn̄g-tǹg,sere2png7tng3,sere2png7tng3,serepngtng,serepngtng
洗飯頓,sué-pn̄g-tǹg,16,sóe-pn̄g-tǹg,sue2png7tng3,soe2png7tng3,suepngtng,soepngtng
洗飯頓,sé-puīnn-tuìnn,16,sé-pūiⁿ-tùiⁿ,se2puinn7tuinn3,se2puinn7tuinn3,sepuinntuinn,sepuinntuinn
混凝土,khōng-ku-lí,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2,khongkuli,khongkuli
火葬場,hué-tsòng-tiônn,16,hóe-chòng-tiôⁿ,hue2tsong3tionn5,hoe2chong3tionn5,huetsongtionn,hoechongtionn
火葬場,hé-tsòng-tiûnn,16,hé-chòng-tiûⁿ,he2tsong3tiunn5,he2chong3tiunn5,hetsongtiunn,hechongtiunn
火葬場,hér-tsòng-tiûnn,16,hér-chòng-tiûⁿ,her2tsong3tiunn5,her2chong3tiunn5,hertsongtiunn,herchongtiunn
狗母鮻,káu-bó-so,16,káu-bó-so,kau2bo2so1,kau2bo2so1,kauboso,kauboso
狗母鮻,káu-bór-sor,16,káu-bór-sor,kau2bor2sor1,kau2bor2sor1,kauborsor,kauborsor
狗母鮻,káu-bú-so,16,káu-bú-so,kau2bu2so1,kau2bu2so1,kaubuso,kaubuso
猶毋過,iá-m̄-kú,16,iá-m̄-kú,ia2m7ku2,ia2m7ku2,iamku,iamku
玉如意,gi̍k-jîr-ì,16,ge̍k-jîr-ì,gik8jir5i3,gek8jir5i3,gikjiri,gekjiri
玉如意,gi̍k-jû-ì,16,ge̍k-jû-ì,gik8ju5i3,gek8ju5i3,gikjui,gekjui
玉如意,gi̍k-lîr-ì,16,ge̍k-lîr-ì,gik8lir5i3,gek8lir5i3,gikliri,gekliri
玉如意,gi̍k-lû-ì,16,ge̍k-lû-ì,gik8lu5i3,gek8lu5i3,giklui,geklui
畳,tha-thá-mih,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4,thathamih,thathamih
皮膚科,phê-hu-khe,16,phê-hu-khe,phe5hu1khe1,phe5hu1khe1,phehukhe,phehukhe
皮膚科,phê-hu-kho,16,phê-hu-kho,phe5hu1kho1,phe5hu1kho1,phehukho,phehukho
皮膚科,phêr-hu-kher,16,phêr-hu-kher,pher5hu1kher1,pher5hu1kher1,pherhukher,pherhukher
皮膚科,phêr-hu-kho,16,phêr-hu-kho,pher5hu1kho1,pher5hu1kho1,pherhukho,pherhukho
相出路,sann-tshut-lōo,16,saⁿ-chhut-lō͘,sann1tshut4loo7,sann1chhut4loo7,sanntshutloo,sannchhutloo
相挨身,sann-ere-sin,16,saⁿ-ere-sin,sann1ere1sin1,sann1ere1sin1,sanneresin,sanneresin
相挨身,sann-ue-sin,16,saⁿ-oe-sin,sann1ue1sin1,sann1oe1sin1,sannuesin,sannoesin
相掰會,sann-pé-hē,16,saⁿ-pé-hē,sann1pe2he7,sann1pe2he7,sannpehe,sannpehe
相掰會,sann-pér-hēr,16,saⁿ-pér-hēr,sann1per2her7,sann1per2her7,sannperher,sannperher
相掰會,sio-pué-huē,16,sio-póe-hōe,sio1pue2hue7,sio1poe2hoe7,siopuehue,siopoehoe
相整會,sann-tsíng-hē,16,saⁿ-chéng-hē,sann1tsing2he7,sann1cheng2he7,sanntsinghe,sannchenghe
相整會,sann-tsíng-hēr,16,saⁿ-chéng-hēr,sann1tsing2her7,sann1cheng2her7,sanntsingher,sannchengher
相整會,sio-tsíng-huē,16,sio-chéng-hōe,sio1tsing2hue7,sio1cheng2hoe7,siotsinghue,siochenghoe
相褒歌,sann-po-kua,16,saⁿ-po-koa,sann1po1kua1,sann1po1koa1,sannpokua,sannpokoa
相閃身,sann-siám-sin,16,saⁿ-siám-sin,sann1siam2sin1,sann1siam2sin1,sannsiamsin,sannsiamsin
福佬人,hô-ló-lâng,16,hô-ló-lâng,ho5lo2lang5,ho5lo2lang5,hololang,hololang
穢人,uè--lâng,16,òe--lâng,ue3lang5,oe3lang5,uelang,oelang
穢人,è--lâng,16,è--lâng,e3lang5,e3lang5,elang,elang
穢人,èr--lâng,16,èr--lâng,er3lang5,er3lang5,erlang,erlang
穢著,uè--tio̍h,16,òe--tio̍h,ue3tioh8,oe3tioh8,uetioh,oetioh
